case,strategy,source_count,detected_channels,cleared_channels,total_virtual_time_s,measure_actions,clear_actions,all_cleared,search_sites,search_end_time_s,movement_time_s,search_movement_time_s,post_search_movement_time_s,detection_time_s,switching_time_s,clearing_time_s,failed_clear_actions,origin_discoveries,selected_route,wall_time_s
55,CAz4,16,16,16,13680.598,981,16,1,29,6831.228400313605,7724.597937144262,3644.228400313605,4080.3695368306594,4905.0,971.0,80.0,0,,,0.6371571999916341
56,C,16,16,16,11037.837,684,16,1,29,6621.309679921003,6860.836903354931,3635.309679921001,3225.5272234339272,3420.0,677.0,80.0,0,,,0.483253499987768
56,CAz3,16,16,16,12004.4,850,16,1,29,6834.5756457027455,6830.399782009737,3652.5756457027446,3177.824136306989,4250.0,844.0,80.0,0,,,0.3568155000102706
56,CAz4,16,16,16,11945.725,844,16,1,29,6850.526318835404,6807.724949198784,3657.526318835403,3150.1986303633794,4220.0,838.0,80.0,0,,,0.41657700002542697
57,C,16,16,16,13685.485,732,16,1,29,6734.973940712839,9231.48456480345,3665.973940712839,5565.510624090617,3660.0,714.0,80.0,0,,,0.6198187000118196
57,CAz3,16,16,16,13599.009,942,16,1,29,6871.362870916199,7883.008992830282,3672.3628709162,4210.646121914087,4710.0,926.0,80.0,0,,,0.6688693000178318
57,CAz4,16,16,16,13617.009,945,16,1,29,6871.362870916199,7883.008992830282,3672.3628709162,4210.646121914087,4725.0,929.0,80.0,0,,,0.567820899974322
58,C,16,16,16,11604.544,795,16,1,29,6458.781449526096,6758.544083520899,3503.7814495260945,3254.762633994806,3975.0,791.0,80.0,0,,,0.48732630000449717
58,CAz3,16,16,16,11721.85,833,16,1,29,6724.5429497596715,6646.849649605865,3617.542949759671,3029.3066998461927,4165.0,830.0,80.0,0,,,0.39926700000069104
58,CAz4,16,16,16,12136.616,902,16,1,29,6748.308998866505,6646.6156987127,3617.3089988665056,3029.3066998461927,4510.0,900.0,80.0,0,,,0.36075970000820234
59,C,16,16,16,12328.673,840,16,1,29,6042.721568963414,7220.672569584724,3286.721568963413,3933.951000621312,4200.0,828.0,80.0,0,,,0.4577706000127364
59,CAz3,16,16,16,13167.37,980,16,1,29,6204.189622803075,7220.370265957825,3286.189622803074,3934.180643154751,4900.0,967.0,80.0,0,,,0.4518087999895215
59,CAz4,16,16,16,13173.565,981,16,1,29,6210.189622803073,7220.565302635062,3286.189622803074,3934.3756798319882,4905.0,968.0,80.0,0,,,0.4239744999795221
60,C,16,16,16,12236.345,817,16,1,29,6384.174674652821,7277.345442475135,3463.174674652819,3814.1707678223206,4085.0,794.0,80.0,0,,,0.6263140999944881
60,CAz3,16,16,16,13316.33,991,16,1,29,6612.045454831103,7304.330390405567,3471.045454831101,3833.2849355744715,4955.0,977.0,80.0,0,,,0.5676347999833524
60,CAz4,16,16,16,12780.946,1002,16,1,29,6631.660221292552,6693.945709281071,3473.660221292551,3220.2854879885226,5010.0,997.0,80.0,0,,,0.42782129999250174
