case,strategy,source_count,detected_channels,cleared_channels,total_virtual_time_s,measure_actions,clear_actions,all_cleared,search_sites,search_end_time_s,movement_time_s,search_movement_time_s,post_search_movement_time_s,detection_time_s,switching_time_s,clearing_time_s,failed_clear_actions,origin_discoveries,selected_route,wall_time_s
218,CAz3,11,11,11,7820.548,420,11,1,29,6122.079925611239,5255.548099776889,3666.0799256112387,1589.4681741656518,2100.0,410.0,55.0,0,,,0.2929424000030849
218,CAz4,11,11,11,7937.611,471,11,1,29,6393.459891133213,5058.611215723725,3667.459891133213,1391.1513245905126,2355.0,469.0,55.0,0,,,0.05791279999539256
219,C,12,12,12,8207.025,343,12,1,29,5602.5264323263955,6095.02466735311,3629.5264323263946,2465.498235026718,1715.0,337.0,60.0,0,,,0.2779177000047639
219,CAz3,12,12,12,8277.561,419,12,1,29,6168.393969558475,5712.5607354861395,3717.393969558474,1995.166765927666,2095.0,410.0,60.0,0,,,0.13220969997928478
219,CAz4,12,12,12,8298.816,464,12,1,29,6462.4245410207,5460.816005403647,3731.4245410206995,1729.391464382949,2320.0,458.0,60.0,0,,,0.06311029999051243
220,C,12,12,12,8488.27,372,12,1,29,5715.227343707167,6216.269689095268,3659.2273437071667,2557.0423453881035,1860.0,352.0,60.0,0,,,0.3653407999954652
220,CAz3,12,12,12,7796.559,411,12,1,29,6083.790369080313,5278.55871754928,3687.790369080312,1590.7683484689683,2055.0,403.0,60.0,0,,,0.22048819999326952
220,CAz4,12,12,12,7856.332,432,12,1,29,6252.149068658429,5209.33190759801,3688.149068658429,1521.1828389395807,2160.0,427.0,60.0,0,,,0.06783439998980612
221,C,13,13,13,8385.941,341,13,1,29,5619.865606008058,6283.941211659685,3677.8656060080575,2606.0756056516266,1705.0,332.0,65.0,0,,,0.3039647999976296
221,CAz3,13,13,13,8461.941,416,13,1,29,5947.20521245096,5907.941466048355,3700.205212450959,2207.736253597395,2080.0,409.0,65.0,0,,,0.15003240000805818
221,CAz4,13,13,13,8869.0,487,13,1,29,6307.205212450961,5887.000482506206,3700.205212450959,2186.7952700552482,2435.0,482.0,65.0,0,,,0.12591729999985546
222,C,10,10,10,7782.001,383,10,1,29,5836.5264323263955,5442.001222085427,3629.5264323263946,1812.4747897590323,1915.0,375.0,50.0,0,,,0.26200849999440834
222,CAz3,10,10,10,7963.168,456,10,1,29,6398.753832812585,5179.168188314568,3671.753832812584,1507.4143555019832,2280.0,454.0,50.0,0,,,0.07657050000852905
222,CAz4,10,10,10,8088.737,483,10,1,29,6548.753832812585,5142.736993777658,3671.753832812584,1470.9831609650737,2415.0,481.0,50.0,0,,,0.03840729998773895
