case,strategy,source_count,detected_channels,cleared_channels,total_virtual_time_s,measure_actions,clear_actions,all_cleared,search_sites,search_end_time_s,movement_time_s,search_movement_time_s,post_search_movement_time_s,detection_time_s,switching_time_s,clearing_time_s,failed_clear_actions,wall_time_s
41,Chase,11,11,11,8320.471,383,11,1,27,6288.8719793931805,5974.471358046156,4081.871979393182,1892.5993786529748,1915.0,376.0,55.0,0,0.3682552000100259
42,Base,10,10,10,8136.328,400,10,1,27,6414.8719793931805,5688.327863775071,4081.871979393182,1606.45588438189,2000.0,398.0,50.0,0,0.21886719999019988
42,Beam,10,10,10,8136.328,400,10,1,27,6414.8719793931805,5688.327863775071,4081.871979393182,1606.45588438189,2000.0,398.0,50.0,0,0.46931949999998324
42,Chase,10,10,10,8473.416,414,10,1,27,6414.8719793931805,5955.41584076815,4081.871979393182,1873.5438613749745,2070.0,398.0,50.0,0,0.6211405999783892
43,Base,12,12,12,8894.194,385,12,1,27,6215.457692263122,6545.193913775142,4087.4576922631245,2457.736221512021,1925.0,364.0,60.0,0,0.568307100009406
43,Beam,12,12,12,8894.194,385,12,1,27,6215.457692263122,6545.193913775142,4087.4576922631245,2457.736221512021,1925.0,364.0,60.0,0,1.3626420999935362
43,Chase,12,12,12,8751.325,377,12,1,27,6215.457692263122,6443.324786283837,4087.4576922631245,2355.8670940207176,1885.0,363.0,60.0,0,0.6248495999898296
44,Base,10,10,10,8724.299,393,10,1,27,6342.8719793931805,6323.298668083916,4081.871979393182,2241.426688690735,1965.0,386.0,50.0,0,0.2515236999897752
44,Beam,10,10,10,8724.299,393,10,1,27,6342.8719793931805,6323.298668083916,4081.871979393182,2241.426688690735,1965.0,386.0,50.0,0,0.5284124999889173
44,Chase,10,10,10,9123.38,404,10,1,27,6342.8719793931805,6667.3804162189435,4081.871979393182,2585.5084368257626,2020.0,386.0,50.0,0,0.6037824999948498
45,Base,16,16,16,7264.059,270,16,1,27,4910.787012814365,5572.059369205934,3417.7870128143663,2154.2723563915674,1350.0,262.0,80.0,0,0.4282311999995727
45,Beam,16,16,16,7264.059,270,16,1,27,4910.787012814365,5572.059369205934,3417.7870128143663,2154.2723563915674,1350.0,262.0,80.0,0,0.8268949000048451
45,Chase,16,16,16,7448.313,279,16,1,27,4910.787012814365,5711.313452655207,3417.7870128143663,2293.5264398408463,1395.0,262.0,80.0,0,0.7807437999872491
46,Base,12,12,12,8589.692,363,12,1,27,6130.480730707444,6367.692034991997,4092.480730707445,2275.211304284557,1815.0,347.0,60.0,0,0.565743500017561
46,Beam,12,12,12,8589.692,363,12,1,27,6130.480730707444,6367.692034991997,4092.480730707445,2275.211304284557,1815.0,347.0,60.0,0,1.0070497000124305
46,Chase,12,12,12,8416.439,362,12,1,27,6130.480730707444,6199.438686610244,4092.480730707445,2106.9579559027998,1810.0,347.0,60.0,0,0.5181726000155322
47,Base,14,14,14,8340.204,275,14,1,27,5598.871979393181,6628.203881008281,4081.871979393182,2546.331901615104,1375.0,267.0,70.0,0,0.3784268999879714
47,Beam,14,14,14,8340.204,275,14,1,27,5598.871979393181,6628.203881008281,4081.871979393182,2546.331901615104,1375.0,267.0,70.0,0,0.6631924000103027
47,Chase,14,14,14,8734.231,291,14,1,27,5598.871979393181,6943.230871512864,4081.871979393182,2861.358892119686,1455.0,266.0,70.0,0,0.8084545000165235
48,Base,12,12,12,8251.227,358,12,1,27,6108.8719793931805,6055.227407952231,4081.871979393182,1973.3554285590494,1790.0,346.0,60.0,0,0.47054239999852143
48,Beam,12,12,12,8251.227,358,12,1,27,6108.8719793931805,6055.227407952231,4081.871979393182,1973.3554285590494,1790.0,346.0,60.0,0,0.9561162999889348
48,Chase,12,12,12,8090.006,358,12,1,27,6108.8719793931805,5894.0058818764055,4081.871979393182,1812.1339024832262,1790.0,346.0,60.0,0,0.5281000999966636
49,Base,11,11,11,8023.655,393,11,1,27,6403.056740439253,5615.655048603598,4119.056740439255,1496.598308164344,1965.0,388.0,55.0,0,0.23379600001499057
49,Beam,11,11,11,8023.655,393,11,1,27,6403.056740439253,5615.655048603598,4119.056740439255,1496.598308164344,1965.0,388.0,55.0,0,0.5069565000012517
49,Chase,11,11,11,8418.596,406,11,1,27,6403.056740439253,5945.596453600023,4119.056740439255,1826.5397131607695,2030.0,388.0,55.0,0,0.7295066000078805
50,Base,10,10,10,9437.328,409,10,1,27,6324.8719793931805,6959.327635533892,4081.871979393182,2877.4556561407107,2045.0,383.0,50.0,0,0.4207763000158593
50,Beam,10,10,10,9437.328,409,10,1,27,6324.8719793931805,6959.327635533892,4081.871979393182,2877.4556561407107,2045.0,383.0,50.0,0,0.9783541999931913
50,Chase,10,10,10,9709.124,409,10,1,27,6324.8719793931805,7231.12422035756,4081.871979393182,3149.252240964388,2045.0,383.0,50.0,0,0.5351518999959808
51,Base,11,11,11,8178.496,402,11,1,27,6414.8719793931805,5715.496351105506,4081.871979393182,1633.6243717123225,2010.0,398.0,55.0,0,0.273232299980009
51,Beam,11,11,11,8178.496,402,11,1,27,6414.8719793931805,5715.496351105506,4081.871979393182,1633.6243717123225,2010.0,398.0,55.0,0,0.6347015999781433
51,Chase,11,11,11,8482.861,410,11,1,27,6414.8719793931805,5978.861476028005,4081.871979393182,1896.989496634825,2050.0,399.0,55.0,0,0.5556267999927513
52,Base,13,13,13,8882.581,371,13,1,27,6210.8719793931805,6595.580788318573,4081.871979393182,2513.708808925391,1855.0,367.0,65.0,0,0.2757483000168577
52,Beam,13,13,13,8888.158,372,13,1,27,6210.8719793931805,6596.15847793686,4081.871979393182,2514.286498543678,1860.0,367.0,65.0,0,0.6330906999937724
52,Chase,13,13,13,9132.292,378,13,1,27,6210.8719793931805,6810.291955574903,4081.871979393182,2728.419976181726,1890.0,367.0,65.0,0,0.47229479998350143
53,Base,12,12,12,8685.751,359,12,1,27,6078.8719793931805,6487.751038177037,4081.871979393182,2405.8790587838575,1795.0,343.0,60.0,0,0.38423719999263994
53,Beam,12,12,12,8685.005,359,12,1,27,6078.8719793931805,6487.004612994621,4081.871979393182,2405.132633601441,1795.0,343.0,60.0,0,0.8492937000119127
53,Chase,12,12,12,8283.694,350,12,1,27,6078.8719793931805,6130.693981884473,4081.871979393182,2048.822002491293,1750.0,343.0,60.0,0,0.4613946999888867
54,Base,12,12,12,8545.143,408,12,1,27,6532.918152709543,6043.142760698471,4165.918152709544,1877.2246079889285,2040.0,402.0,60.0,0,0.3124823000107426
54,Beam,12,12,12,8545.143,408,12,1,27,6532.918152709543,6043.142760698471,4165.918152709544,1877.2246079889285,2040.0,402.0,60.0,0,0.6328441000077873
54,Chase,12,12,12,8530.293,408,12,1,27,6532.918152709543,6028.293271592324,4165.918152709544,1862.3751188827807,2040.0,402.0,60.0,0,0.37037279998185113
55,Base,14,14,14,8695.833,340,14,1,27,5957.941582763157,6604.8327285385185,4081.941582763158,2522.891145775362,1700.0,321.0,70.0,0,0.5061670999857597
