seed,case,model,source_count,all_cleared,total_time_per_source_s,movement_time_per_source_s,detection_switch_time_per_source_s,clear_action_time_per_source_s,measure_actions_per_source,channel_switches_per_source,last_discovery_time_per_source_s,search_end_time_per_source_s,search_movement_time_per_source_s,unfinished_after_search_rate,not_clear_ready_after_search_rate,active_measurements_per_source,co_measurements_per_source,coverage_insertions_per_source,decomposition_error_s
112358,4,Ring8,10,1,304.8808,206.58084244502297,93.3,5.0,15.6,15.3,169.6611813,229.7826562296365,139.08265622963648,0.7,0.4,3.0,2.1,0.8,0.00042445022972970037
112358,5,I,14,1,268.8455,220.91691906673893,42.92857142857143,5.0,7.214285714285714,6.857142857142857,101.32556985714287,142.7541412768113,104.53985556252562,0.7857142857142857,0.6428571428571429,2.4285714285714284,1.4285714285714286,0.5714285714285714,0.00013306565506354673
112358,5,J,14,1,269.5837857142857,214.36946938166793,50.214285714285715,5.0,8.428571428571429,8.071428571428571,88.65017492857143,140.28753567291648,93.43039281577362,0.8571428571428571,0.42857142857142855,3.357142857142857,2.357142857142857,0.5714285714285714,0.0004286566486371157
112358,5,Jplus,14,1,244.71157142857143,198.49725203807273,41.214285714285715,5.0,6.928571428571429,6.571428571428571,74.54717764285715,132.57692190561278,93.07692190561279,0.7142857142857143,0.2857142857142857,1.8571428571428572,1.5714285714285714,0.0,0.00047146698170763557
112358,5,Ring8,14,1,241.71714285714285,185.8599678921628,50.857142857142854,5.0,8.5,8.357142857142858,74.91041471428571,142.27062842873514,92.627771285878,0.5714285714285714,0.42857142857142855,3.0,2.2142857142857144,0.5714285714285714,0.00044950972051083227
112358,6,I,11,1,343.18963636363634,275.0078183979052,63.18181818181818,5.0,10.636363636363637,10.0,161.09856636363637,193.60978781253118,134.5188787216221,0.8181818181818182,0.5454545454545454,2.8181818181818183,1.6363636363636365,0.7272727272727273,2.3769575818732847e-06
112358,6,J,11,1,354.29845454545455,279.207571857974,70.0909090909091,5.0,11.818181818181818,11.0,138.5027951818182,189.25322930612393,123.16232021521479,0.6363636363636364,0.45454545454545453,2.6363636363636362,1.2727272727272727,0.6363636363636364,0.00029043771428405307
112358,6,Jplus,11,1,356.86190909090914,283.316485504051,68.54545454545455,5.0,11.545454545454545,10.818181818181818,131.96603263636365,177.7030318863465,115.15757734089193,0.9090909090909091,0.5454545454545454,2.3636363636363638,1.7272727272727273,0.0,0.00034054456091325847
112358,6,Ring8,11,1,334.75454545454545,250.481836244185,79.27272727272727,5.0,13.272727272727273,12.909090909090908,174.52765736363637,200.8658163314669,124.32036178601237,0.7272727272727273,0.5454545454545454,2.8181818181818183,1.7272727272727273,0.7272727272727273,0.0001986860347642505
112358,7,I,16,1,243.9683125,200.28082729351362,38.6875,5.0,6.5,6.1875,112.096485,113.97148500872892,79.47148500872893,0.75,0.625,2.3125,1.5,0.4375,0.0002366962180531118
112358,7,J,16,1,243.5883125,196.83833312158293,41.75,5.0,7.0,6.75,108.5068310625,120.5641918202865,81.43919182028651,0.8125,0.4375,2.375,1.625,0.5,0.0003299453269391961
112358,7,Jplus,16,1,246.3555,201.2305000676169,40.125,5.0,6.75,6.375,99.297967375,112.09883430458333,77.34883430458333,0.9375,0.625,2.125,1.875,0.0,1.0818703231052496e-06
112358,7,Ring8,16,1,242.6166875,192.17918178166533,45.4375,5.0,7.625,7.3125,115.448224,124.49841634181365,82.56091634181367,0.75,0.625,2.375,1.5625,0.4375,9.14933548301633e-05
112358,8,I,16,1,250.2765,209.9014988882622,35.375,5.0,5.9375,5.6875,128.98604525,131.61104523177517,98.98604523177515,0.75,0.3125,2.3125,1.5,0.5,1.778780460881535e-05
112358,8,J,16,1,244.60475,201.72974110217842,37.875,5.0,6.375,6.0,103.2327579375,116.72626468782896,83.03876468782894,0.6875,0.5,2.5,1.375,0.5,0.000142365145165968
112358,8,Jplus,16,1,234.36575,193.67821959729864,35.6875,5.0,6.0,5.6875,95.426537125,109.33310931661701,78.458109316617,0.8125,0.5,2.125,1.5625,0.0,0.0004864432216891146
112358,8,Ring8,16,1,246.1605,198.72297468728894,42.4375,5.0,7.125,6.8125,115.865179875,123.74231729966061,83.99231729966067,0.8125,0.3125,2.3125,1.3125,0.5,0.0004050033771818562
112358,9,I,15,1,270.1156,220.64894312483975,44.46666666666667,5.0,7.466666666666667,7.133333333333334,120.42543493333332,139.3587682976445,98.49210163097784,0.7333333333333333,0.5333333333333333,2.6,1.7333333333333334,0.5333333333333333,0.0001468725963604811
112358,9,J,15,1,262.39793333333336,210.46460190107746,46.93333333333333,5.0,7.866666666666666,7.6,119.101865,135.62097591610421,90.82097591610422,0.6666666666666666,0.4666666666666667,2.6,1.6666666666666667,0.5333333333333333,2.851616181942518e-05
112358,9,Jplus,15,1,259.1908,210.99080857238758,43.2,5.0,7.266666666666667,6.866666666666666,109.03568413333333,125.00591719617245,85.2725838628391,0.8,0.4666666666666667,2.0,1.6666666666666667,0.0,0.00012858581339969533
112358,9,Ring8,15,1,296.8243333333333,238.22435586848061,53.6,5.0,9.0,8.6,122.14545026666666,136.54177481767584,87.94177481767584,0.8666666666666667,0.4,2.533333333333333,1.4,0.5333333333333333,0.00033802720963649335
112358,10,I,16,1,250.2665,208.95399370801846,36.3125,5.0,6.125,5.6875,126.0405045625,127.91550454963908,94.91550454963908,0.75,0.4375,2.1875,1.25,0.5,0.00010067170478578191
112358,10,J,16,1,252.756,204.0684709938289,43.6875,5.0,7.3125,7.125,110.5429104375,121.9631322646146,82.0881322646146,0.8125,0.5625,2.8125,1.875,0.5,0.00046409873766606324
112358,10,Jplus,16,1,250.722875,206.2853844669047,39.4375,5.0,6.625,6.3125,102.1216295625,103.62162956449379,69.30912956449379,0.875,0.5,2.125,1.625,0.0,0.00015147047542996006
112358,10,Ring8,16,1,248.9151875,203.16519717099175,40.75,5.0,6.875,6.375,109.0864890625,120.22345262460516,82.41095262460514,0.6875,0.4375,2.4375,1.5625,0.5,0.00015473586790903937
112358,11,I,11,1,345.8390909090909,278.4754795137335,62.36363636363637,5.0,10.454545454545455,10.090909090909092,197.03803854545455,201.4016748735745,140.31076578266547,0.6363636363636364,0.2727272727272727,2.3636363636363638,1.3636363636363635,0.6363636363636364,0.00027465106859381194
112358,11,J,11,1,347.9844545454546,274.25716725707906,68.72727272727273,5.0,11.545454545454545,11.0,141.27640472727273,189.63454729221164,123.08909274675703,0.7272727272727273,0.45454545454545453,2.6363636363636362,1.5454545454545454,0.6363636363636364,0.00016017213056329638
112358,11,Jplus,11,1,347.89154545454545,276.70968937354615,66.18181818181819,5.0,11.090909090909092,10.727272727272727,128.65581663636365,175.48372489837632,112.84736126201265,1.0,0.45454545454545453,2.1818181818181817,1.8181818181818181,0.0,0.00041689099180075573
112358,11,Ring8,11,1,360.66872727272727,279.7596409974137,75.9090909090909,5.0,12.727272727272727,12.272727272727273,133.5691109090909,199.17515442063657,128.08424532972742,0.7272727272727273,0.5454545454545454,3.1818181818181817,1.6363636363636365,0.7272727272727273,5.097155099065276e-05
112358,12,I,14,1,278.83842857142855,224.4812581006179,49.357142857142854,5.0,8.285714285714286,7.928571428571429,129.03911264285713,149.75339835845634,104.32482692988492,0.7142857142857143,0.6428571428571429,2.7857142857142856,1.6428571428571428,0.5714285714285714,0.0003865913490699313
112358,12,J,14,1,285.274,226.5597471614569,53.714285714285715,5.0,9.0,8.714285714285714,128.32195885714285,145.00435142467722,96.36149428182007,0.8571428571428571,0.5,2.857142857142857,1.7142857142857142,0.5714285714285714,0.0004602603967214236
112358,12,Jplus,14,1,255.65942857142858,205.80231407916705,44.857142857142854,5.0,7.5,7.357142857142857,93.37242735714287,130.54999250293585,90.83570678865014,0.9285714285714286,0.42857142857142855,1.9285714285714286,1.5714285714285714,0.0,0.0003971083388023544
