case,strategy,source_count,detected_channels,cleared_channels,total_virtual_time_s,measure_actions,clear_actions,all_cleared,search_sites,search_end_time_s,movement_time_s,search_movement_time_s,post_search_movement_time_s,detection_time_s,switching_time_s,clearing_time_s,failed_clear_actions,origin_discoveries,selected_route,wall_time_s
4,C,16,16,16,10889.977,650,16,1,29,6245.392053572722,6923.976919200563,3404.3920535727216,3519.5848656278386,3250.0,636.0,80.0,0,,,0.5973731999984011
5,CplusLog,16,16,16,10374.828,553,16,1,27,5933.786676770258,6991.827981482471,3776.7866767702603,3215.04130471221,2765.0,538.0,80.0,0,0,B,0.790406600019196
5,B,16,16,16,10374.828,553,16,1,27,5933.786676770258,6991.827981482471,3776.7866767702603,3215.04130471221,2765.0,538.0,80.0,0,,,0.6932608000061009
5,C,16,16,16,9550.506,536,16,1,29,6477.103251255934,6268.505508165085,3679.103251255935,2589.4022569091526,2680.0,522.0,80.0,0,,,0.3396931000170298
6,CplusLog,16,16,16,8564.715,391,16,1,27,6146.211173130799,6150.715396961295,4028.2111731308014,2122.5042238304964,1955.0,379.0,80.0,0,0,B,0.40980719999060966
6,B,16,16,16,8564.715,391,16,1,27,6146.211173130799,6150.715396961295,4028.2111731308014,2122.5042238304964,1955.0,379.0,80.0,0,,,0.3982702000066638
6,C,16,16,16,8141.259,484,16,1,29,5902.707633544463,5162.25926869765,3284.707633544463,1877.5516351531874,2420.0,479.0,80.0,0,,,0.2643479000253137
7,CplusLog,16,16,16,8934.361,424,16,1,27,6149.431449072523,6312.361393870611,3760.431449072523,2551.9299447980898,2120.0,422.0,80.0,0,0,B,0.16302400000859052
7,B,16,16,16,8934.361,424,16,1,27,6149.431449072523,6312.361393870611,3760.431449072523,2551.9299447980898,2120.0,422.0,80.0,0,,,0.15655939999851398
7,C,16,16,16,8776.863,451,16,1,29,6266.243638907836,6005.862909997417,3686.243638907833,2319.6192710895843,2255.0,436.0,80.0,0,,,0.3147546000254806
8,CplusLog,16,16,16,9167.629,405,16,1,27,6150.8102357861635,6680.629049005048,3933.8102357861653,2746.8188132188857,2025.0,382.0,80.0,0,0,B,0.49027789998217486
8,B,16,16,16,9167.629,405,16,1,27,6150.8102357861635,6680.629049005048,3933.8102357861653,2746.8188132188857,2025.0,382.0,80.0,0,,,0.5742595999909099
8,C,16,16,16,8828.35,450,16,1,29,6074.753280417986,6065.3502799037315,3635.7532804179846,2429.596999485745,2250.0,433.0,80.0,0,,,0.5667324000096414
9,CplusLog,16,16,16,8201.65,376,16,1,27,5745.357104174218,5869.649658206916,3775.35710417422,2094.292554032696,1880.0,372.0,80.0,0,0,B,0.39839479999500327
9,B,16,16,16,8201.65,376,16,1,27,5745.357104174218,5869.649658206916,3775.35710417422,2094.292554032696,1880.0,372.0,80.0,0,,,0.4109811999951489
9,C,16,16,16,7641.126,375,16,1,29,4640.864818578396,5331.125725587229,2639.8648185783954,2691.2609070088365,1875.0,355.0,80.0,0,,,0.4479037999990396
10,CplusLog,16,16,16,8330.275,373,16,1,27,5980.201684343815,6019.274757091541,3825.2016843438164,2194.0730727477244,1865.0,366.0,80.0,0,0,B,0.3479808999982197
10,B,16,16,16,8330.275,373,16,1,27,5980.201684343815,6019.274757091541,3825.2016843438164,2194.0730727477244,1865.0,366.0,80.0,0,,,0.3941390000109095
10,C,16,16,16,8704.465,467,16,1,29,5197.269514064544,5840.465363925468,2993.2695140645433,2847.19584986093,2335.0,449.0,80.0,0,,,0.6502758999995422
11,CplusLog,16,16,16,8593.769,409,16,1,27,6262.853406675795,6067.7687713058185,4077.8534066757966,1989.9153646300247,2045.0,401.0,80.0,0,0,B,0.42422779998742044
11,B,16,16,16,8593.769,409,16,1,27,6262.853406675795,6067.7687713058185,4077.8534066757966,1989.9153646300247,2045.0,401.0,80.0,0,,,0.5367979999864474
11,C,16,16,16,7345.755,396,16,1,29,4894.538656028919,4906.7546191366055,2790.538656028919,2116.215963107687,1980.0,379.0,80.0,0,,,0.5119199999899138
12,CplusLog,16,16,16,10779.432,554,16,1,27,5936.28668293604,7386.432436901831,3754.286682936042,3632.1457539657904,2770.0,543.0,80.0,0,0,B,0.8693372000125237
