seed,case,strategy,source_count,detected_channels,cleared_channels,total_virtual_time_s,measure_actions,clear_actions,all_cleared,movement_time_s,active_measurements,co_measurements,coverage_insertions,search_end_time_s,no_signal_actions,failed_clear_actions,decision_wall_time_s
55021,90,I_ring_optimized,11,11,11,4306.297,119,11,1,3541.296872,25,9,8,2116.9028704282136,83,0,0.399741
55021,91,G_rolling_coverage,14,14,14,4952.567,113,14,1,4210.567095,38,22,7,2162.3068430431517,61,0,0.864628
55021,91,I_ring_optimized,14,14,14,4573.721,110,14,1,3847.721021,35,18,8,2046.1602504373013,61,0,0.552217
55021,92,G_rolling_coverage,10,10,10,3823.969,124,10,1,3032.969459,30,15,8,2290.2281812572664,84,0,0.530518
55021,92,I_ring_optimized,10,10,10,3693.009,119,10,1,2931.00928,25,12,8,2211.5641684945126,84,0,0.38486
55021,93,G_rolling_coverage,15,15,15,4057.486,103,15,1,3372.486195,42,26,8,2195.0157408552927,46,0,1.081386
55021,93,I_ring_optimized,15,15,15,4180.489,94,15,1,3548.488951,33,17,8,2182.0929007022487,46,0,0.709258
55021,94,G_rolling_coverage,13,13,13,4171.86,119,13,1,3394.859745,30,19,8,2285.644960486573,76,0,0.640246
55021,94,I_ring_optimized,13,13,13,3979.295,117,13,1,3215.295257,28,17,8,2150.7466035833063,76,0,0.490504
55021,95,G_rolling_coverage,16,16,16,3792.543,107,16,1,3075.542693,38,22,8,1964.2525786727524,53,0,0.87676
55021,95,I_ring_optimized,16,16,16,4328.007,103,16,1,3632.006616,34,22,8,2001.8524594181863,53,0,1.032638
55021,96,G_rolling_coverage,15,15,15,4278.922,119,15,1,3500.92219,35,21,8,2295.9213416717857,69,0,0.449774
55021,96,I_ring_optimized,15,15,15,4129.318,119,15,1,3345.317546,34,20,8,2164.334122591725,71,0,0.44864
55021,97,G_rolling_coverage,10,10,10,3538.386,142,10,1,2643.385708,28,17,6,2363.7733688148332,104,0,0.264642
55021,97,I_ring_optimized,10,10,10,3965.037,137,10,1,3098.037273,24,12,7,2265.2499945332565,103,0,0.356492
55021,98,G_rolling_coverage,12,12,12,4641.595,124,12,1,3843.595254,30,13,8,2214.7202763812847,82,0,0.223047
55021,98,I_ring_optimized,12,12,12,3817.209,125,12,1,3012.208662,32,19,8,2126.5438353821155,81,0,0.207442
55021,99,G_rolling_coverage,16,16,16,2775.82,82,16,1,2210.820383,45,30,8,1130.7977632046275,21,0,0.489814
55021,99,I_ring_optimized,16,16,16,2714.612,81,16,1,2155.611518,44,29,8,1073.9391797345204,21,0,0.483533
55021,100,G_rolling_coverage,11,11,11,3859.977,119,11,1,3097.976565,31,18,5,2183.237696591219,77,0,1.136422
55021,100,I_ring_optimized,11,11,11,3914.265,123,11,1,3124.264553,35,23,6,2180.8091529295116,77,0,1.429799
