case,strategy,source_count,detected_channels,cleared_channels,total_virtual_time_s,measure_actions,clear_actions,all_cleared,search_sites,search_end_time_s,movement_time_s,search_movement_time_s,post_search_movement_time_s,detection_time_s,switching_time_s,clearing_time_s,failed_clear_actions,origin_discoveries,selected_route,pruned_observations,coobservations,wall_time_s
37,C,16,16,16,8636.632,407,16,1,29,4841.018030854492,6129.63207362898,2778.0180308544914,3351.6140427744886,2035.0,392.0,80.0,0,,,,,0.5862082000239752
38,Cplus3F,16,16,16,8414.536,383,16,1,27,6226.7377350972765,6046.536386761328,4006.737735097279,2039.798651664047,1915.0,373.0,80.0,0,0,B,0,0,0.30815729999449104
38,C3FDirect,16,16,16,7503.615,344,16,1,29,4615.978465636715,5374.615243587667,2829.978465636713,2544.6367779509524,1720.0,329.0,80.0,0,0,C,125,78,0.21562540001468733
38,B,16,16,16,8414.536,383,16,1,27,6226.7377350972765,6046.536386761328,4006.737735097279,2039.798651664047,1915.0,373.0,80.0,0,,,,,0.3017737999907695
38,C,16,16,16,8778.556,480,16,1,29,4917.889020400537,5828.556113003226,2821.8890204005365,3006.6670926026864,2400.0,470.0,80.0,0,,,,,0.4262313999934122
39,Cplus3F,16,16,16,9038.626,389,16,1,27,5364.60399221075,6644.626055643778,3453.603992210752,3191.022063433028,1945.0,369.0,80.0,0,0,B,0,0,0.47565900001791306
39,C3FDirect,16,16,16,7906.102,347,16,1,29,5643.541714837389,5753.102116806849,3644.541714837389,2108.5604019694597,1735.0,338.0,80.0,0,0,C,195,78,0.19139480000012554
39,B,16,16,16,9038.626,389,16,1,27,5364.60399221075,6644.626055643778,3453.603992210752,3191.022063433028,1945.0,369.0,80.0,0,,,,,0.5101814999943599
39,C,16,16,16,9191.789,464,16,1,29,6285.175515836539,6344.789178345889,3643.175515836538,2701.613662509353,2320.0,447.0,80.0,0,,,,,0.3749730000272393
40,Cplus3F,16,16,16,6741.796,282,16,1,27,4296.317976676803,4986.796378367821,2828.317976676803,2158.478401691019,1410.0,265.0,80.0,0,0,B,0,0,0.42123609999543987
40,C3FDirect,16,16,16,8316.176,384,16,1,29,5660.821120690681,5960.176334360047,3603.821120690681,2356.3552136693684,1920.0,356.0,80.0,0,0,C,198,91,0.4230313999869395
40,B,16,16,16,6741.796,282,16,1,27,4296.317976676803,4986.796378367821,2828.317976676803,2158.478401691019,1410.0,265.0,80.0,0,,,,,0.4410945000126958
40,C,16,16,16,9305.308,450,16,1,29,6018.410146713357,6548.308409202193,3544.4101467133555,3003.8982624888404,2250.0,427.0,80.0,0,,,,,0.46698389999801293
41,Cplus3F,16,16,16,10431.696,489,16,1,27,6335.17518241592,7441.69630488618,3969.1751824159205,3472.5211224702616,2445.0,465.0,80.0,0,0,B,0,0,0.4861891999898944
41,C3FDirect,16,16,16,8129.196,376,16,1,29,5787.275187003593,5803.195625230626,3658.2751870035913,2144.9204382270364,1880.0,366.0,80.0,0,0,C,134,70,0.14392649999354035
41,B,16,16,16,10431.696,489,16,1,27,6335.17518241592,7441.69630488618,3969.1751824159205,3472.5211224702616,2445.0,465.0,80.0,0,,,,,0.5094077999820001
41,C,16,16,16,9215.559,446,16,1,29,5975.792803879743,6483.558822278256,3650.7928038797418,2832.7660183985167,2230.0,422.0,80.0,0,,,,,0.4817226000013761
42,Cplus3F,16,16,16,10126.349,487,16,1,27,6043.962936778541,7155.349340805168,3792.9629367785424,3362.386404026626,2435.0,456.0,80.0,0,0,B,0,0,0.6200377000204753
42,C3FDirect,16,16,16,8630.388,426,16,1,29,5530.466799861204,6012.3882478675805,3346.466799861204,2665.9214480063797,2130.0,408.0,80.0,0,0,C,169,79,0.38027490000240505
42,B,16,16,16,10126.349,487,16,1,27,6043.962936778541,7155.349340805168,3792.9629367785424,3362.386404026626,2435.0,456.0,80.0,0,,,,,0.7195598999969661
42,C,16,16,16,10813.427,542,16,1,29,5696.551058281917,7535.4267876987615,3279.5510582819156,4255.875729416859,2710.0,488.0,80.0,0,,,,,0.8655474999977741
43,Cplus3F,16,16,16,7777.785,370,16,1,27,5842.4539188221825,5481.785319114588,3815.453918822184,1666.3314002924044,1850.0,366.0,80.0,0,0,B,0,0,0.211233700014418
43,C3FDirect,16,16,16,6392.877,267,16,1,29,4602.055664884695,4716.87719147174,3016.055664884696,1700.8215265870442,1335.0,261.0,80.0,0,0,C,115,62,0.1396031999902334
43,B,16,16,16,7777.785,370,16,1,27,5842.4539188221825,5481.785319114588,3815.453918822184,1666.3314002924044,1850.0,366.0,80.0,0,,,,,0.18375570001080632
43,C,16,16,16,7978.542,386,16,1,29,5135.090743630486,5597.541959135273,2967.0907436304865,2630.4512155047864,1930.0,371.0,80.0,0,,,,,0.44760060001863167
44,Cplus3F,16,16,16,8320.297,371,16,1,27,6096.926649097812,6022.297448767082,3970.926649097812,2051.370799669268,1855.0,363.0,80.0,0,0,B,0,0,0.30652199999894947
44,C3FDirect,16,16,16,6393.951,302,16,1,29,4175.576359876717,4513.950936625741,2614.576359876718,1899.3745767490225,1510.0,290.0,80.0,0,0,C,160,78,0.40437679999740794
44,B,16,16,16,8320.297,371,16,1,27,6096.926649097812,6022.297448767082,3970.926649097812,2051.370799669268,1855.0,363.0,80.0,0,,,,,0.24906890001147985
44,C,16,16,16,7287.192,431,16,1,29,4560.908652193832,4625.191733873548,2606.9086521938316,2018.2830816797177,2155.0,427.0,80.0,0,,,,,0.4809247000084724
45,Cplus3F,16,16,16,9809.496,476,16,1,27,5148.560052287959,6886.4961767540035,3232.5600522879604,3653.936124466043,2380.0,463.0,80.0,0,0,B,0,0,0.4223831999988761
45,C3FDirect,16,16,16,7869.344,348,16,1,29,5400.937546905708,5714.344202412213,3433.9375469057095,2280.406655506507,1740.0,335.0,80.0,0,0,C,171,64,0.183243700012099
45,B,16,16,16,9809.496,476,16,1,27,5148.560052287959,6886.4961767540035,3232.5600522879604,3653.936124466043,2380.0,463.0,80.0,0,,,,,0.369030500005465
45,C,16,16,16,9242.075,424,16,1,29,5637.300829226753,6655.074823920737,3360.300829226753,3294.773994693988,2120.0,387.0,80.0,0,,,,,0.7304600999923423
46,Cplus3F,16,16,16,8663.373,369,16,1,27,5779.675960329727,6389.372732180157,3760.675960329728,2628.6967718504297,1845.0,349.0,80.0,0,0,B,0,0,0.3483131999964826
46,C3FDirect,16,16,16,8615.468,409,16,1,29,4886.445531436074,6108.4680661181355,2984.4455314360735,3124.022534682066,2045.0,382.0,80.0,0,0,C,277,106,0.6403703000105452
46,B,16,16,16,8663.373,369,16,1,27,5779.675960329727,6389.372732180157,3760.675960329728,2628.6967718504297,1845.0,349.0,80.0,0,,,,,0.402358399995137
46,C,16,16,16,9647.347,490,16,1,29,5136.468924598061,6656.346997925647,2960.4689245980603,3695.8780733275935,2450.0,461.0,80.0,0,,,,,1.2653919000003953
47,Cplus3F,16,16,16,9433.236,437,16,1,27,6331.592979272018,6761.235779982783,3971.5929792720194,2789.642800710767,2185.0,407.0,80.0,0,0,B,0,0,0.4499822000216227
47,C3FDirect,16,16,16,6463.031,317,16,1,29,4049.0730069388733,4493.0306437668105,2523.0730069388733,1969.957636827938,1585.0,305.0,80.0,0,0,C,191,89,0.29102879998390563
47,B,16,16,16,9433.236,437,16,1,27,6331.592979272018,6761.235779982783,3971.5929792720194,2789.642800710767,2185.0,407.0,80.0,0,,,,,0.49588659999426454
47,C,16,16,16,8157.334,523,16,1,29,4541.437598325768,4945.334116186692,2516.4375983257682,2428.896517860925,2615.0,517.0,80.0,0,,,,,0.40806019998854026
48,Cplus3F,16,16,16,9088.284,480,16,1,27,6093.564867308235,6132.283551060761,3781.5648673082374,2350.7186837525255,2400.0,476.0,80.0,0,0,B,0,0,0.3972309000091627
48,C3FDirect,16,16,16,7598.548,346,16,1,29,4346.177475813356,5468.548289907089,2772.177475813357,2696.370814093733,1730.0,320.0,80.0,0,0,C,215,93,0.5188109000155237
48,B,16,16,16,9088.284,480,16,1,27,6093.564867308235,6132.283551060761,3781.5648673082374,2350.7186837525255,2400.0,476.0,80.0,0,,,,,0.43417849999968894
48,C,16,16,16,9612.722,584,16,1,29,5011.892882977451,6045.7219399994365,2727.892882977451,3317.829057021987,2920.0,567.0,80.0,0,,,,,0.5110639999911655
49,Cplus3F,16,16,16,10739.329,549,16,1,27,6324.217824507963,7388.329048276231,3945.217824507965,3443.1112237682687,2745.0,526.0,80.0,0,0,B,0,0,0.5820969000051264
49,C3FDirect,16,16,16,8240.882,414,16,1,29,5675.167520504296,5686.8823674459245,3484.167520504294,2202.7148469416306,2070.0,404.0,80.0,0,0,C,146,94,0.23308030000771396
49,B,16,16,16,10739.329,549,16,1,27,6324.217824507963,7388.329048276231,3945.217824507965,3443.1112237682687,2745.0,526.0,80.0,0,,,,,0.5397355000022799
49,C,16,16,16,8879.246,445,16,1,29,5809.812770474742,6143.246353838943,3465.8127704747412,2677.4335833642017,2225.0,431.0,80.0,0,,,,,0.433190600015223
50,Cplus3F,16,16,16,8643.666,439,16,1,27,5594.787012814364,5946.666345225625,3417.7870128143663,2528.8793324112594,2195.0,422.0,80.0,0,0,B,0,0,0.35788150000735186
50,C3FDirect,16,16,16,7762.667,323,16,1,29,5217.931655273781,5758.666855904409,3424.931655273782,2333.735200630628,1615.0,309.0,80.0,0,0,C,169,80,0.3996068999986164
50,B,16,16,16,8643.666,439,16,1,27,5594.787012814364,5946.666345225625,3417.7870128143663,2528.8793324112594,2195.0,422.0,80.0,0,,,,,0.38921010002377443
50,C,16,16,16,8605.578,407,16,1,29,5637.47303383112,6102.57834306637,3389.473033831119,2713.105309235255,2035.0,388.0,80.0,0,,,,,0.6796671000192873
51,Cplus3F,16,16,16,9707.686,462,16,1,27,6410.644827498511,6870.686292282637,4110.644827498513,2760.041464784123,2310.0,447.0,80.0,0,0,B,0,0,0.3342992000107188
51,C3FDirect,16,16,16,8704.082,426,16,1,29,5410.430252493541,6082.081664175765,3297.43025249354,2784.651411682226,2130.0,412.0,80.0,0,0,C,266,108,0.4883494999958202
51,B,16,16,16,9707.686,462,16,1,27,6410.644827498511,6870.686292282637,4110.644827498513,2760.041464784123,2310.0,447.0,80.0,0,,,,,0.42937800000072457
51,C,16,16,16,10322.833,511,16,1,29,5684.558126421107,7191.833467230753,3280.5581264211064,3911.275340809646,2555.0,496.0,80.0,0,,,,,0.6027719000121579
52,Cplus3F,16,16,16,7661.76,351,16,1,27,5848.059519576219,5488.760200276651,3856.05951957622,1632.7006807004313,1755.0,338.0,80.0,0,0,B,0,0,0.4845130000030622
52,C3FDirect,16,16,16,7105.153,317,16,1,29,4682.995286152877,5135.153003532149,3006.995286152877,2128.1577173792703,1585.0,305.0,80.0,0,0,C,170,87,0.3667004000162706
52,B,16,16,16,7661.76,351,16,1,27,5848.059519576219,5488.760200276651,3856.05951957622,1632.7006807004313,1755.0,338.0,80.0,0,,,,,0.4026300999976229
52,C,16,16,16,8135.485,438,16,1,29,5294.995286152877,5442.48482792797,3006.995286152877,2435.4895417750913,2190.0,423.0,80.0,0,,,,,0.5059337000129744
53,Cplus3F,16,16,16,9913.167,441,16,1,27,6101.5194485245775,7202.167037931838,3975.51944852458,3226.647589407262,2205.0,426.0,80.0,0,0,B,0,0,0.5653324000013527
53,C3FDirect,16,16,16,7965.074,364,16,1,29,5042.099010867248,5727.073684578359,3127.0990108672486,2599.9746737111104,1820.0,338.0,80.0,0,0,C,216,78,0.3419625999813434
53,B,16,16,16,9913.167,441,16,1,27,6101.5194485245775,7202.167037931838,3975.51944852458,3226.647589407262,2205.0,426.0,80.0,0,,,,,0.5472332000208553
53,C,16,16,16,9248.123,533,16,1,29,5326.199300608341,5987.123418747485,3113.19930060834,2873.924118139147,2665.0,516.0,80.0,0,,,,,0.6284063999773934
54,Cplus3F,16,16,16,9014.566,444,16,1,27,6150.64995562878,6285.566468172202,3844.6499556287804,2440.916512543422,2220.0,429.0,80.0,0,0,B,0,0,0.30198839999502525
54,C3FDirect,16,16,16,8473.144,405,16,1,29,5512.8563918533555,5985.144446384358,3372.8563918533546,2612.2880545310036,2025.0,383.0,80.0,0,0,C,158,81,0.3354449000034947
54,B,16,16,16,9014.566,444,16,1,27,6150.64995562878,6285.566468172202,3844.6499556287804,2440.916512543422,2220.0,429.0,80.0,0,,,,,0.33867160000954755
54,C,16,16,16,9555.246,493,16,1,29,5736.216320654641,6530.2457639788,3308.2163206546406,3222.0294433241597,2465.0,480.0,80.0,0,,,,,0.40152310000848956
55,Cplus3F,16,16,16,9854.204,486,16,1,27,6211.800392675558,6861.203799487445,3972.80039267556,2888.403406811886,2430.0,483.0,80.0,0,0,B,0,0,0.31285300001036376
55,C3FDirect,16,16,16,7797.086,356,16,1,29,5787.829070849744,5584.086406047818,3702.8290708497443,1881.2573351980734,1780.0,353.0,80.0,0,0,C,156,76,0.11516600000322796
55,B,16,16,16,9854.204,486,16,1,27,6211.800392675558,6861.203799487445,3972.80039267556,2888.403406811886,2430.0,483.0,80.0,0,,,,,0.26897179998923093
55,C,16,16,16,8921.679,425,16,1,29,6123.622025665382,6300.678570490937,3673.6220256653814,2627.0565448255543,2125.0,416.0,80.0,0,,,,,0.32732969999779016
56,Cplus3F,16,16,16,8870.344,460,16,1,27,6099.191168077475,6043.344185133858,3812.1911680774774,2231.1530170563815,2300.0,447.0,80.0,0,0,B,0,0,0.3311437999946065
56,C3FDirect,16,16,16,6997.506,334,16,1,29,4651.862135470715,4924.505895400596,2894.862135470716,2029.6437599298795,1670.0,323.0,80.0,0,0,C,210,72,0.2597018999804277
56,B,16,16,16,8870.344,460,16,1,27,6099.191168077475,6043.344185133858,3812.1911680774774,2231.1530170563815,2300.0,447.0,80.0,0,,,,,0.3448203000007197
56,C,16,16,16,8728.065,442,16,1,29,5038.626263155855,6004.065224149072,2882.6262631558548,3121.438960993217,2210.0,434.0,80.0,0,,,,,0.40715839999029413
57,Cplus3F,16,16,16,8812.078,371,16,1,27,5328.959807340952,6524.07794013338,3449.9598073409525,3074.118132792429,1855.0,353.0,80.0,0,0,B,0,0,0.49505659998976626
57,C3FDirect,16,16,16,8260.723,377,16,1,29,5311.504685992147,5930.722767289496,3393.504685992146,2537.218081297351,1885.0,365.0,80.0,0,0,C,269,101,0.2240186000126414
57,B,16,16,16,8812.078,371,16,1,27,5328.959807340952,6524.07794013338,3449.9598073409525,3074.118132792429,1855.0,353.0,80.0,0,,,,,0.5623483000090346
57,C,16,16,16,9287.835,479,16,1,29,5684.700529674775,6375.834670548611,3287.700529674774,3088.1341408738385,2395.0,437.0,80.0,0,,,,,0.7456258999882266
58,Cplus3F,16,16,16,10783.845,491,16,1,27,6302.8330145863465,7771.8445844000735,3980.83301458635,3791.0115698137247,2455.0,477.0,80.0,0,0,B,0,0,0.21845280000707135
58,C3FDirect,16,16,16,8452.891,391,16,1,29,5747.705234934062,6040.890607255023,3684.705234934062,2356.1853723209624,1955.0,377.0,80.0,0,0,C,199,100,0.3939429000020027
58,B,16,16,16,10783.845,491,16,1,27,6302.8330145863465,7771.8445844000735,3980.83301458635,3791.0115698137247,2455.0,477.0,80.0,0,,,,,0.24708370000007562
58,C,16,16,16,9233.218,446,16,1,29,5944.526432326396,6499.218111366029,3629.5264323263946,2869.691679039632,2230.0,424.0,80.0,0,,,,,0.40066069999011233
59,Cplus3F,16,16,16,10188.782,502,16,1,27,6328.190056625518,7108.781969145192,3987.1900566255194,3121.5919125196747,2510.0,490.0,80.0,0,0,B,0,0,0.4313832000188995
59,C3FDirect,16,16,16,8147.477,367,25,1,29,4800.338708118651,5876.477461605395,2975.3387081186506,2901.138753486744,1835.0,329.0,107.0,9,0,C,272,85,0.3884408999874722
59,B,16,16,16,10188.782,502,16,1,27,6328.190056625518,7108.781969145192,3987.1900566255194,3121.5919125196747,2510.0,490.0,80.0,0,,,,,0.370776299998397
59,C,16,16,16,9316.939,492,25,1,29,5172.338708118651,6266.939271742732,2975.3387081186506,3291.6005636240793,2460.0,483.0,107.0,9,,,,,0.48095769999781623
60,Cplus3F,16,16,16,8310.524,453,16,1,27,5005.896877768861,5515.52382838788,3047.8968777688624,2467.626950619019,2265.0,450.0,80.0,0,0,B,0,0,0.5947601000079885
60,C3FDirect,16,16,16,6801.993,342,16,1,29,5408.529954018762,4676.992645186247,3413.5299540187616,1263.4626911674848,1710.0,335.0,80.0,0,0,C,149,84,0.08711930000572465
60,B,16,16,16,8310.524,453,16,1,27,5005.896877768861,5515.52382838788,3047.8968777688624,2467.626950619019,2265.0,450.0,80.0,0,,,,,0.582884399977047
60,C,16,16,16,8932.334,465,16,1,29,5948.0101814884765,6076.334474157459,3323.0101814884765,2753.324292668986,2325.0,451.0,80.0,0,,,,,0.4827355000015814
61,Cplus3F,16,16,16,10005.403,461,16,1,27,5672.117367227314,7186.402529026704,3586.1173672273153,3600.285161799391,2305.0,434.0,80.0,0,0,B,0,0,0.6165533000021242
61,C3FDirect,16,16,16,8385.135,418,16,1,29,5879.297011977159,5814.135203781208,3715.297011977158,2098.838191804051,2090.0,401.0,80.0,0,0,C,290,102,0.30330629998934455
61,B,16,16,16,10005.403,461,16,1,27,5672.117367227314,7186.402529026704,3586.1173672273153,3600.285161799391,2305.0,434.0,80.0,0,,,,,0.666456000006292
61,C,16,16,16,9581.817,495,16,1,29,6297.121657957749,6559.817215917122,3642.12165795775,2917.6955579593737,2475.0,467.0,80.0,0,,,,,0.5893412999866996
62,Cplus3F,16,16,16,8304.685,378,16,1,27,5729.583725039564,5973.684814960767,3776.5837250395653,2197.1010899211983,1890.0,361.0,80.0,0,0,B,0,0,0.5235654999851249
62,C3FDirect,16,16,16,6968.994,332,16,1,29,3963.9638720188445,4912.99386766687,2490.9638720188445,2422.029995648026,1660.0,316.0,80.0,0,0,C,315,108,0.38886430001002736
62,B,16,16,16,8304.685,378,16,1,27,5729.583725039564,5973.684814960767,3776.5837250395653,2197.1010899211983,1890.0,361.0,80.0,0,,,,,0.5048929000040516
62,C,16,16,16,8755.955,594,16,1,29,4593.140873057046,5120.955105115515,2440.140873057046,2680.8142320584693,2970.0,585.0,80.0,0,,,,,0.3858374000119511
63,Cplus3F,16,16,16,9144.372,446,16,1,27,5310.247814382078,6392.37214979581,3436.2478143820795,2956.1243354137296,2230.0,442.0,80.0,0,0,B,0,0,0.35313119998318143
63,C3FDirect,16,16,16,8619.443,352,16,1,29,5400.193674311917,6447.443111068034,3487.1936743119163,2960.2494367561194,1760.0,332.0,80.0,0,0,C,168,78,0.27787560000433587
63,B,16,16,16,9144.372,446,16,1,27,5310.247814382078,6392.37214979581,3436.2478143820795,2956.1243354137296,2230.0,442.0,80.0,0,,,,,0.381723000027705
63,C,16,16,16,9319.17,444,16,1,29,5641.748478438939,6599.170372073765,3471.748478438938,3127.4218936348293,2220.0,420.0,80.0,0,,,,,0.5888008000038099
64,Cplus3F,16,16,16,9949.141,439,16,1,27,5972.740502181738,7247.141052027127,3935.740502181739,3311.400549845389,2195.0,427.0,80.0,0,0,B,0,0,0.46269760001450777
64,C3FDirect,16,16,16,7613.386,392,16,1,29,4254.96152670085,5197.385640967207,2606.9615267008508,2590.424114266358,1960.0,376.0,80.0,0,0,C,179,135,0.5148744999896735
64,B,16,16,16,9949.141,439,16,1,27,5972.740502181738,7247.141052027127,3935.740502181739,3311.400549845389,2195.0,427.0,80.0,0,,,,,0.518254100024933
64,C,16,16,16,8576.744,503,16,1,29,4740.961526700851,5502.744119446676,2606.9615267008508,2895.7825927458266,2515.0,479.0,80.0,0,,,,,0.7328124000050593
65,Cplus3F,16,16,16,8296.34,395,16,1,27,6192.656292376872,5863.339517199408,4003.6562923768724,1859.683224822541,1975.0,378.0,80.0,0,0,B,0,0,0.5468070000060834
65,C3FDirect,16,16,16,7326.353,349,16,1,29,5032.9896263465225,5164.352577623682,3172.9896263465225,1991.36295127716,1745.0,337.0,80.0,0,0,C,162,84,0.1911336999910418
65,B,16,16,16,8296.34,395,16,1,27,6192.656292376872,5863.339517199408,4003.6562923768724,1859.683224822541,1975.0,378.0,80.0,0,,,,,0.6145951000216883
65,C,16,16,16,7601.165,395,16,1,29,5264.364816887203,5164.1650377447295,3125.3648168872032,2038.8002208575294,1975.0,382.0,80.0,0,,,,,0.49205989998881705
66,Cplus3F,16,16,16,9006.893,446,16,1,27,5787.4200927741285,6258.893040619212,3625.4200927741294,2633.4729478450836,2230.0,438.0,80.0,0,0,B,0,0,0.30520820000674576
66,C3FDirect,16,16,16,7993.735,374,16,1,29,5060.668167156488,5687.734512536384,3164.6681671564893,2523.0663453798975,1870.0,356.0,80.0,0,0,C,182,78,0.381880499975523
66,B,16,16,16,9006.893,446,16,1,27,5787.4200927741285,6258.893040619212,3625.4200927741294,2633.4729478450836,2230.0,438.0,80.0,0,,,,,0.40280949999578297
66,C,16,16,16,8873.906,442,16,1,29,5327.355601509215,6165.90556047928,3159.3556015092167,3006.5499589700653,2210.0,418.0,80.0,0,,,,,0.5970652000105474
67,Cplus3F,16,16,16,8587.641,354,16,1,27,5951.762617791774,6397.64112011842,3968.762617791775,2428.878502326647,1770.0,340.0,80.0,0,0,B,0,0,0.44665030000032857
67,C3FDirect,16,16,16,7422.079,341,16,1,29,4734.224185165898,5311.079436872203,2934.2241851658982,2376.8552517063054,1705.0,326.0,80.0,0,0,C,195,75,0.24059010000200942
67,B,16,16,16,8587.641,354,16,1,27,5951.762617791774,6397.64112011842,3968.762617791775,2428.878502326647,1770.0,340.0,80.0,0,,,,,0.42492409999249503
67,C,16,16,16,8104.286,474,16,1,29,5117.553980241027,5185.286155461078,2943.5539802410262,2241.732175220053,2370.0,469.0,80.0,0,,,,,0.4691928999964148
68,Cplus3F,16,16,16,9563.4,488,16,1,27,6272.888464619258,6570.400192260534,3779.888464619259,2790.5117276412752,2440.0,473.0,80.0,0,0,B,0,0,0.28068950001033954
68,C3FDirect,16,16,16,10135.341,510,16,1,29,6112.4669464336575,7020.341184638515,3651.4669464336566,3368.87423820486,2550.0,485.0,80.0,0,0,C,219,113,0.4238048999977764
68,B,16,16,16,9563.4,488,16,1,27,6272.888464619258,6570.400192260534,3779.888464619259,2790.5117276412752,2440.0,473.0,80.0,0,,,,,0.34270680000190623
68,C,16,16,16,10254.838,522,16,1,29,6025.614442031789,7061.838070656285,3466.614442031787,3595.223628624501,2610.0,503.0,80.0,0,,,,,0.4238496999896597
69,Cplus3F,16,16,16,10523.714,618,16,1,27,6770.966710332227,6748.7139624035135,3984.966710332229,2763.7472520712854,3090.0,605.0,80.0,0,0,B,0,0,0.382606900006067
69,C3FDirect,16,16,16,8788.551,441,16,1,29,6029.87569015598,6086.551218922925,3718.8756901559786,2367.675528766948,2205.0,417.0,80.0,0,0,C,259,83,0.30043930001556873
69,B,16,16,16,10523.714,618,16,1,27,6770.966710332227,6748.7139624035135,3984.966710332229,2763.7472520712854,3090.0,605.0,80.0,0,,,,,0.3940794999944046
69,C,16,16,16,9688.833,514,16,1,29,6262.12622425368,6557.832790881544,3667.1262242536795,2890.706566627865,2570.0,481.0,80.0,0,,,,,0.5896896000194829
70,Cplus3F,16,16,16,8822.073,404,16,1,27,6023.042568131,6328.073193890086,3956.0425681310016,2372.030625759088,2020.0,394.0,80.0,0,0,B,0,0,0.3894920999882743
70,C3FDirect,16,16,16,7479.8,336,16,1,29,4988.959651248606,5391.799634846656,3164.959651248605,2226.8399835980535,1680.0,328.0,80.0,0,0,C,151,94,0.31395250000059605
70,B,16,16,16,8822.073,404,16,1,27,6023.042568131,6328.073193890086,3956.0425681310016,2372.030625759088,2020.0,394.0,80.0,0,,,,,0.3828353999997489
70,C,16,16,16,10009.643,485,16,1,29,5571.929585823875,7042.643115649121,3119.929585823874,3922.713529825247,2425.0,462.0,80.0,0,,,,,0.5276864999905229
71,Cplus3F,16,16,16,9181.38,429,16,1,27,5805.953219797917,6547.379555523438,3761.953219797919,2785.4263357255177,2145.0,409.0,80.0,0,0,B,0,0,0.5720487000071444
71,C3FDirect,16,16,16,8354.542,357,16,1,29,5331.875171227225,6160.541801528263,3372.8751712272265,2787.6666303010384,1785.0,329.0,80.0,0,0,C,132,62,0.1924421000003349
71,B,16,16,16,9181.38,429,16,1,27,5805.953219797917,6547.379555523438,3761.953219797919,2785.4263357255177,2145.0,409.0,80.0,0,,,,,0.5608123000129126
71,C,16,16,16,9254.295,440,16,1,29,5477.019690758725,6570.295383962724,3290.0196907587247,3280.2756932040006,2200.0,404.0,80.0,0,,,,,0.396828099997947
72,Cplus3F,16,16,16,9181.729,474,16,1,27,5973.744864272265,6272.7286240415515,3581.744864272266,2690.983759769286,2370.0,459.0,80.0,0,0,B,0,0,0.4853958000021521
72,C3FDirect,16,16,16,8601.464,391,16,1,29,5889.205552142477,6189.463531362143,3716.205552142475,2473.2579792196684,1955.0,377.0,80.0,0,0,C,174,71,0.26217869998072274
72,B,16,16,16,9181.729,474,16,1,27,5973.744864272265,6272.7286240415515,3581.744864272266,2690.983759769286,2370.0,459.0,80.0,0,,,,,0.5230357999971602
72,C,16,16,16,10301.615,457,16,1,29,6069.538357590073,7506.614530884155,3630.538357590071,3876.0761732940873,2285.0,430.0,80.0,0,,,,,0.4741020000074059
73,Cplus3F,16,16,16,8260.885,359,16,1,27,5580.220127753382,6043.884658550092,3603.220127753383,2440.664530796707,1795.0,342.0,80.0,0,0,B,0,0,0.27454949999810196
73,C3FDirect,16,16,16,7833.173,340,16,1,29,4653.1047220851915,5736.172824367619,3003.104722085192,2733.068102282432,1700.0,317.0,80.0,0,0,C,190,93,0.5194461999926716
73,B,16,16,16,8260.885,359,16,1,27,5580.220127753382,6043.884658550092,3603.220127753383,2440.664530796707,1795.0,342.0,80.0,0,,,,,0.28878800000529736
73,C,16,16,16,9108.365,468,16,1,29,5195.0865704067055,6247.364592259646,2955.086570406706,3292.2780218529433,2340.0,441.0,80.0,0,,,,,0.6396477000089362
74,Cplus3F,16,16,16,9070.511,432,16,1,27,6154.60758562257,6421.51108906168,3785.6075856225716,2635.9035034391095,2160.0,409.0,80.0,0,0,B,0,0,0.3871919000230264
74,C3FDirect,16,16,16,8785.479,408,16,1,29,5427.813019333679,6278.47936342066,3359.813019333679,2918.6663440869834,2040.0,387.0,80.0,0,0,C,128,86,0.24610319998464547
74,B,16,16,16,9070.511,432,16,1,27,6154.60758562257,6421.51108906168,3785.6075856225716,2635.9035034391095,2160.0,409.0,80.0,0,,,,,0.4288892000040505
74,C,16,16,16,9284.442,493,16,1,29,5748.411931589191,6270.442358077604,3297.41193158919,2973.0304264884167,2465.0,469.0,80.0,0,,,,,0.459843999997247
75,Cplus3F,16,16,16,9944.651,469,16,1,27,6104.945499991179,7068.65118651036,3810.945499991181,3257.7056865191785,2345.0,451.0,80.0,0,0,B,0,0,0.32694790000095963
75,C3FDirect,16,16,16,9261.439,394,16,1,29,5417.4837314278675,6846.439074196237,3336.483731427868,3509.9553427683736,1970.0,365.0,80.0,0,0,C,150,73,0.3400565000192728
75,B,16,16,16,9944.651,469,16,1,27,6104.945499991179,7068.65118651036,3810.945499991181,3257.7056865191785,2345.0,451.0,80.0,0,,,,,0.31007179999141954
75,C,16,16,16,10234.859,583,16,1,29,5708.551058281917,6675.8592714730385,3279.5510582819156,3396.3082131911274,2915.0,564.0,80.0,0,,,,,0.8483637000026647
76,Cplus3F,16,16,16,9145.115,412,16,1,27,5964.877596130862,6616.115394377634,3758.8775961308643,2857.2377982467733,2060.0,389.0,80.0,0,0,B,0,0,0.46089519999804907
76,C3FDirect,16,16,16,8248.74,355,16,1,29,5601.261436089256,6051.739658509322,3555.2614360892567,2496.4782224200685,1775.0,342.0,80.0,0,0,C,126,73,0.25661849998869
76,B,16,16,16,9145.115,412,16,1,27,5964.877596130862,6616.115394377634,3758.8775961308643,2857.2377982467733,2060.0,389.0,80.0,0,,,,,0.4457514999958221
