case,strategy,source_count,detected_channels,cleared_channels,total_virtual_time_s,measure_actions,clear_actions,all_cleared,search_sites,search_end_time_s,movement_time_s,search_movement_time_s,post_search_movement_time_s,detection_time_s,switching_time_s,clearing_time_s,failed_clear_actions,wall_time_s
47,OrdArea,14,14,14,8593.105,286,14,1,27,5735.056308319121,6821.104723836409,4170.056308319121,2651.048415517292,1430.0,272.0,70.0,0,0.45017600001301616
47,OrdTspReopt,14,14,14,8510.658,315,14,1,27,5910.86644811117,6557.658349091301,4141.866448111169,2415.7919009801367,1575.0,308.0,70.0,0,0.3153022000042256
48,Base,12,12,12,8251.227,358,12,1,27,6108.8719793931805,6055.227407952231,4081.871979393182,1973.3554285590494,1790.0,346.0,60.0,0,0.4671475999930408
48,OrdDens,12,12,12,7701.919,318,12,1,27,6046.004501837337,5736.919058357464,4200.004501837337,1536.9145565201284,1590.0,315.0,60.0,0,0.2821310999861453
48,OrdArea,12,12,12,8198.628,343,12,1,27,6083.056308319121,6097.627574530119,4170.056308319121,1927.571266211001,1715.0,326.0,60.0,0,0.48364379999111407
48,OrdTspReopt,12,12,12,8521.854,359,12,1,27,6144.86644811117,6323.854270923173,4141.866448111169,2181.987822812006,1795.0,343.0,60.0,0,0.507070499996189
49,Base,11,11,11,8023.655,393,11,1,27,6403.056740439253,5615.655048603598,4119.056740439255,1496.598308164344,1965.0,388.0,55.0,0,0.24405519998981617
49,OrdDens,11,11,11,8523.149,351,11,1,27,6220.080200205769,6372.148534849568,4224.080200205769,2148.0683346438,1755.0,341.0,55.0,0,0.14492819999577478
49,OrdArea,11,11,11,7838.126,339,11,1,27,6199.457040133631,5757.125914053857,4246.457040133633,1510.668873920225,1695.0,331.0,55.0,0,0.2237375999975484
49,OrdTspReopt,11,11,11,7897.857,330,11,1,27,6073.051209157244,5870.856744967081,4179.051209157242,1691.8055358098388,1650.0,322.0,55.0,0,0.1654077999992296
50,Base,10,10,10,9437.328,409,10,1,27,6324.8719793931805,6959.327635533892,4081.871979393182,2877.4556561407107,2045.0,383.0,50.0,0,0.40064520001760684
50,OrdDens,10,10,10,9111.641,361,10,1,27,6283.864229437329,6898.6412663501405,4184.864229437329,2713.7770369128125,1805.0,358.0,50.0,0,0.18520639999769628
50,OrdArea,10,10,10,8982.658,375,10,1,27,6376.21295574941,6689.65840144003,4212.21295574941,2477.445445690618,1875.0,368.0,50.0,0,0.18337089999113232
50,OrdTspReopt,10,10,10,9261.884,388,10,1,27,6360.86644811117,6893.884095720913,4141.866448111169,2752.0176476097454,1940.0,378.0,50.0,0,0.22720789999584667
51,Base,11,11,11,8178.496,402,11,1,27,6414.8719793931805,5715.496351105506,4081.871979393182,1633.6243717123225,2010.0,398.0,55.0,0,0.16410759999416769
51,OrdDens,11,11,11,8647.751,353,11,1,27,6273.7718587218715,6480.751285069836,4229.771858721873,2250.9794263479625,1765.0,347.0,55.0,0,0.2019129999971483
51,OrdArea,11,11,11,8958.074,366,11,1,27,6185.056308319121,6726.074412349107,4170.056308319121,2556.0181040299867,1830.0,347.0,55.0,0,0.6195746000157669
51,OrdTspReopt,11,11,11,8073.743,363,11,1,27,6252.86644811117,5842.742850793782,4141.866448111169,1700.876402682612,1815.0,361.0,55.0,0,0.2143455999903381
52,Base,13,13,13,8882.581,371,13,1,27,6210.8719793931805,6595.580788318573,4081.871979393182,2513.708808925391,1855.0,367.0,65.0,0,0.2692903999995906
52,OrdDens,13,13,13,8268.158,307,13,1,27,5969.827038476078,6364.157792278972,4201.827038476078,2162.3307538028957,1535.0,304.0,65.0,0,0.33325470000272617
52,OrdArea,13,13,13,8517.388,333,13,1,27,6075.01911735787,6462.38833808809,4187.01911735787,2275.3692207302224,1665.0,325.0,65.0,0,0.30394489999162033
52,OrdTspReopt,13,13,13,9048.819,370,13,1,27,6204.86644811117,6779.818848112725,4141.866448111169,2637.9524000015576,1850.0,354.0,65.0,0,0.4392836000188254
