case,strategy,source_count,detected_channels,cleared_channels,total_virtual_time_s,measure_actions,clear_actions,all_cleared,search_sites,search_end_time_s,movement_time_s,search_movement_time_s,post_search_movement_time_s,detection_time_s,switching_time_s,clearing_time_s,failed_clear_actions,origin_discoveries,selected_route,pruned_observations,coobservations,wall_time_s
23,Cplus3A,12,12,12,8847.963,530,12,1,29,6514.379937075146,5611.963138598666,3651.379937075145,1960.5832015235221,2650.0,526.0,60.0,0,2,C,,,0.17402989999391139
23,Cplus3F,12,12,12,8032.963,396,12,1,29,5932.379937075146,5611.963138598666,3651.379937075145,1960.5832015235221,1980.0,381.0,60.0,0,2,C,134,58,0.1555524000141304
24,Cplus,11,11,11,8840.544,437,11,1,29,6133.599721433224,6177.5439299893205,3633.599721433222,2543.9442085560977,2185.0,423.0,55.0,0,3,C,,,0.36254360000020824
24,Cplus3A,11,11,11,8569.297,479,11,1,29,6361.983203815447,5649.297457727446,3672.9832038154464,1976.3142539119997,2395.0,470.0,55.0,0,3,C,,,0.18897779998951592
24,Cplus3F,11,11,11,8141.297,409,11,1,29,6031.983203815447,5649.297457727446,3672.9832038154464,1976.3142539119997,2045.0,392.0,55.0,0,3,C,70,39,0.23024109998368658
25,Cplus,12,12,12,8544.784,375,12,1,29,5785.212792253274,6247.784282538061,3652.212792253273,2595.5714902847867,1875.0,362.0,60.0,0,3,C,,,0.34835990000283346
25,Cplus3A,12,12,12,8486.612,461,12,1,29,6170.839762062622,5667.612050652377,3660.8397620626206,2006.7722885897551,2305.0,454.0,60.0,0,3,C,,,0.17399229999864474
25,Cplus3F,12,12,12,8004.612,381,12,1,29,5828.839762062621,5667.612050652377,3660.8397620626206,2006.7722885897551,1905.0,372.0,60.0,0,3,C,80,47,0.23951080002007075
26,Cplus,10,10,10,9252.303,496,10,1,29,6328.180525291938,6242.303348450473,3679.1805252919376,2563.1228231585364,2480.0,480.0,50.0,0,1,C,,,0.24645249999593943
26,Cplus3A,10,10,10,9741.328,591,10,1,29,6748.0588305959445,6151.327832737081,3679.058830595943,2472.269002141139,2955.0,585.0,50.0,0,1,C,,,0.2361164000176359
26,Cplus3F,10,10,10,8912.328,457,10,1,29,6220.0588305959445,6151.327832737081,3679.058830595943,2472.269002141139,2285.0,426.0,50.0,0,1,C,134,44,0.20688079998944886
27,Cplus,15,15,15,8148.327,345,15,1,29,5590.5264323263955,6008.327088341501,3629.5264323263946,2378.8006560151066,1725.0,340.0,75.0,0,3,C,,,0.35510479999356903
27,Cplus3A,15,15,15,8884.117,498,15,1,29,6283.618499120739,5826.117160444805,3678.6184991207383,2147.498661324069,2490.0,493.0,75.0,0,3,C,,,0.25023169998894446
27,Cplus3F,15,15,15,8107.117,369,15,1,29,5713.618499120738,5826.117160444805,3678.6184991207383,2147.498661324069,1845.0,361.0,75.0,0,3,C,129,76,0.2619882999861147
28,Cplus,11,11,11,9227.858,475,11,1,29,6145.700957374678,6341.857927486198,3639.7009573746764,2702.156970111525,2375.0,456.0,55.0,0,2,C,,,0.4989347000082489
28,Cplus3A,11,11,11,9381.341,546,11,1,29,6467.182574032415,6053.341226178315,3663.1825740324134,2390.158652145904,2730.0,543.0,55.0,0,2,C,,,0.3183263999817427
28,Cplus3F,11,11,11,8758.341,444,11,1,29,6089.182574032415,6053.341226178315,3663.1825740324134,2390.158652145904,2220.0,430.0,55.0,0,2,C,102,59,0.30307140000513755
29,Cplus,15,15,15,9601.497,435,15,1,29,5874.186326234185,6939.497249356253,3645.1863262341835,3294.3109231220706,2175.0,412.0,75.0,0,4,C,,,0.6234181000036187
29,Cplus3A,15,15,15,10123.704,572,15,1,29,6263.06429450225,6619.704402900096,3652.06429450225,2967.640108397844,2860.0,569.0,75.0,0,4,C,,,0.3599400999955833
29,Cplus3F,15,15,15,9024.704,393,15,1,29,5711.06429450225,6619.704402900096,3652.06429450225,2967.640108397844,1965.0,365.0,75.0,0,4,C,179,79,0.35883760001161136
30,Cplus,11,11,11,8834.238,477,11,1,29,6189.0474041151765,5936.2380083232165,3636.047404115175,2300.1906042080445,2385.0,458.0,55.0,0,2,C,,,0.46604880000813864
30,Cplus3A,11,11,11,9637.369,603,11,1,29,6781.328397820176,5983.3693233919485,3690.3283978201744,2293.040925571776,3015.0,584.0,55.0,0,2,C,,,0.43948179998551495
30,Cplus3F,11,11,11,8740.369,455,11,1,29,6169.328397820176,5983.3693233919485,3690.3283978201744,2293.040925571776,2275.0,427.0,55.0,0,2,C,148,63,0.4766605000186246
31,Cplus,11,11,11,9731.99,500,11,1,29,6064.526432326396,6705.9901985532015,3629.5264323263946,3076.4637662268096,2500.0,471.0,55.0,0,2,C,,,0.6042246999859344
