case,strategy,source_count,detected_channels,cleared_channels,total_virtual_time_s,measure_actions,clear_actions,all_cleared,search_sites,search_end_time_s,movement_time_s,search_movement_time_s,post_search_movement_time_s,detection_time_s,switching_time_s,clearing_time_s,failed_clear_actions,origin_discoveries,selected_route,pruned_observations,coobservations,wall_time_s
20,Cplus3F,15,15,15,7300.749,311,15,1,29,5546.044302227756,5361.749236087662,3691.0443022277564,1670.7049338599045,1555.0,309.0,75.0,0,4,C,122,69,0.062423900002613664
21,Cplus,12,12,12,7728.648,333,12,1,29,5589.597740872509,5673.647984882982,3648.5977408725084,2025.0502440104729,1665.0,330.0,60.0,0,5,C,,,0.20987699998659082
21,Cplus3A,12,12,12,6925.017,375,12,1,29,5959.088622768749,4623.017395561493,3729.088622768748,893.9287727927464,1875.0,367.0,60.0,0,5,C,,,0.14907610000227578
21,Cplus3F,12,12,12,6685.017,335,12,1,29,5719.088622768748,4623.017395561493,3729.088622768748,893.9287727927464,1675.0,327.0,60.0,0,5,C,40,62,0.16396410000743344
22,Cplus,14,14,14,8223.057,393,14,1,29,5846.987392933862,5815.057267467431,3640.987392933861,2174.0698745335717,1965.0,373.0,70.0,0,1,C,,,0.35111469999537803
22,Cplus3A,14,14,14,8132.559,441,14,1,29,6230.170162296493,5420.558765837287,3647.170162296491,1773.3886035407966,2205.0,437.0,70.0,0,1,C,,,0.050338400003965944
22,Cplus3F,14,14,14,7562.559,346,14,1,29,5684.170162296492,5420.558765837287,3647.170162296491,1773.3886035407966,1730.0,342.0,70.0,0,1,C,95,78,0.047495000006165355
23,Cplus,13,13,13,7562.632,307,13,1,29,5416.5264323263955,5659.6315083883455,3629.5264323263946,2030.1050760619496,1535.0,303.0,65.0,0,3,C,,,0.19384940000600182
23,Cplus3A,13,13,13,7770.803,414,13,1,29,6240.766698611436,5223.803250950396,3743.766698611435,1480.0365523389614,2070.0,412.0,65.0,0,3,C,,,0.016303200012771413
23,Cplus3F,13,13,13,7206.803,320,13,1,29,5676.7666986114355,5223.803250950396,3743.766698611435,1480.0365523389614,1600.0,318.0,65.0,0,3,C,94,67,0.00989129999652505
24,Cplus,16,16,16,7302.763,307,16,1,29,4033.4926307306223,5406.762913303029,2606.4926307306223,2800.2702825724105,1535.0,281.0,80.0,0,4,C,,,0.7423016999964602
24,Cplus3A,16,16,16,7294.401,409,16,1,29,4571.0646805535725,4765.401147230874,2697.0646805535725,2068.3364666773023,2045.0,404.0,80.0,0,4,C,,,0.23581559999729507
24,Cplus3F,16,16,16,6535.401,283,16,1,29,4061.0646805535716,4765.401147230874,2697.0646805535725,2068.3364666773023,1415.0,275.0,80.0,0,4,C,126,95,0.34583370000473224
25,Cplus,12,12,12,7081.519,336,12,1,29,5629.286715659127,5006.5189373021385,3634.2867156591265,1372.2322216430127,1680.0,335.0,60.0,0,6,C,,,0.16270519999670796
25,Cplus3A,12,12,12,7470.54,407,12,1,29,6067.286715659127,4971.540406017497,3634.2867156591265,1337.2536903583687,2035.0,404.0,60.0,0,6,C,,,0.036178399983327836
25,Cplus3F,12,12,12,7159.54,355,12,1,29,5761.2867156591265,4971.540406017497,3634.2867156591265,1337.2536903583687,1775.0,353.0,60.0,0,6,C,52,47,0.061087599984603
26,Cplus,16,16,16,6725.07,258,16,1,29,4061.9562588212175,5109.069947756925,2761.9562588212184,2347.113688935707,1290.0,246.0,80.0,0,2,C,,,0.44940670000505634
26,Cplus3A,16,16,16,7376.684,441,16,1,29,4882.424660801859,4653.683611494905,2865.42466080186,1788.258950693045,2205.0,438.0,80.0,0,2,C,,,0.13238840000121854
26,Cplus3F,16,16,16,6315.684,265,16,1,29,4276.424660801859,4653.683611494905,2865.42466080186,1788.258950693045,1325.0,257.0,80.0,0,2,C,176,83,0.1354183999937959
27,Cplus,10,10,10,7873.523,396,10,1,29,5914.5264323263955,5458.523273609702,3629.5264323263946,1828.996841283311,1980.0,385.0,50.0,0,2,C,,,0.37020159998792224
27,Cplus3A,10,10,10,8662.131,529,10,1,29,6592.526432326396,5449.130555423602,3629.5264323263946,1819.6041230972103,2645.0,518.0,50.0,0,2,C,,,0.2874985999951605
27,Cplus3F,10,10,10,7938.131,409,10,1,29,5962.5264323263955,5449.130555423602,3629.5264323263946,1819.6041230972103,2045.0,394.0,50.0,0,2,C,120,65,0.30718699999852106
28,Cplus,15,15,15,7845.343,312,15,1,29,5491.339672623344,5901.342860584549,3671.339672623344,2230.003187961206,1560.0,309.0,75.0,0,5,C,,,0.24980420002248138
28,Cplus3A,15,15,15,7703.129,387,15,1,29,5995.870791806252,5309.129341152377,3680.870791806251,1628.258549346125,1935.0,384.0,75.0,0,5,C,,,0.07247990000178106
