seed,case,strategy,source_count,detected_channels,cleared_channels,total_virtual_time_s,measure_actions,clear_actions,all_cleared,movement_time_s,active_measurements,co_measurements,coverage_insertions,search_end_time_s,no_signal_actions,failed_clear_actions,decision_wall_time_s
24119,28,F_coverage_integrated,15,15,15,4279.235,120,15,1,3488.235246,38,22,7,2210.7376252979566,68,0,1.711095
24119,28,G_rolling_coverage,15,15,15,4190.722,123,15,1,3381.722263,41,27,7,2210.7376252979566,68,0,1.867679
24119,28,I_ring_optimized,15,15,15,4034.593,116,15,1,3267.59272,34,21,8,2070.6034103310335,67,0,1.175557
24119,28,J_ring7_1000,15,15,15,3813.066,124,15,1,2998.065951,34,22,8,2059.545049899458,75,0,0.776269
24119,28,Jplus_final,15,15,15,3845.681,121,15,1,3048.681475,31,28,0,1929.9104460789545,75,0,0.197257
24119,29,C_region_q2,15,15,15,4942.131,129,15,1,4094.131421,12,0,0,nan,82,0,0.352658
24119,29,Cplus_completion_coobserve,15,15,15,4275.726,134,15,1,3399.725529,17,9,0,nan,82,0,0.229857
24119,29,F_coverage_integrated,15,15,15,4500.307,109,15,1,3778.307137,33,16,8,2235.2996341156863,61,0,0.467672
24119,29,G_rolling_coverage,15,15,15,4238.504,108,15,1,3521.504128,32,17,8,2235.2996341156863,61,0,0.468282
24119,29,I_ring_optimized,15,15,15,4295.999,112,15,1,3554.999053,36,23,6,2020.6801625143014,62,0,0.808548
24119,29,J_ring7_1000,15,15,15,3700.122,105,15,1,2997.121601,33,23,8,1893.24170455487,57,0,0.710631
24119,29,Jplus_final,15,15,15,3611.654,97,15,1,2956.654294,25,24,0,1806.4780342006043,57,0,0.104982
24119,30,C_region_q2,16,16,16,5848.538,145,16,1,4900.537735,14,0,0,nan,100,0,0.433484
24119,30,Cplus_completion_coobserve,16,16,16,5134.173,150,16,1,4158.172811,19,7,0,nan,100,0,0.318013
24119,30,F_coverage_integrated,16,16,16,4945.331,113,16,1,4192.331095,38,17,8,2153.4711908741247,59,0,1.038222
24119,30,G_rolling_coverage,16,16,16,4880.994,113,16,1,4127.994005,38,18,8,2153.4711908741247,59,0,1.102807
24119,30,I_ring_optimized,16,16,16,4776.109,111,16,1,4034.109272,36,15,8,2021.6749856103497,59,0,1.094646
24119,30,J_ring7_1000,16,16,16,4681.708,119,16,1,3892.707511,38,19,8,1987.0550542540143,65,0,1.11485
24119,30,Jplus_final,16,16,16,4505.722,117,16,1,3731.722443,36,24,0,1873.2354671152477,65,0,0.469417
24119,31,C_region_q2,10,10,10,3764.087,138,10,1,2887.086695,8,0,0,nan,104,0,0.299006
24119,31,Cplus_completion_coobserve,10,10,10,3597.16,140,10,1,2708.160262,10,6,0,nan,104,0,0.149655
