label,case,strategy,source_count,detected_channels,cleared_channels,total_virtual_time_s,measure_actions,clear_actions,all_cleared,origin_discoveries,selected_route,pruned_observations,audited_pruned,pruned_truth_hits,min_pruned_dist,max_kept_dist,movement,search_movement,post_movement,detection,switching,clearing
A_boundary_random_n10,1,D,10,10,10,8650.69,440,10,1,0,B,37,37,0,1539.7517251850081,1389.0242974763207,5966.690074548619,4099.841944390513,1866.8481301581069,2200.0,434.0,50.0
A_boundary_random_n10,1,C3F,10,10,10,8869.69,477,10,1,0,B,0,0,0,,,5966.690074548619,4099.841944390513,1866.8481301581069,2385.0,468.0,50.0
A_boundary_random_n10,2,B,10,10,10,9681.869,516,10,1,0,B,0,0,0,,,6550.868731029905,4114.398116329633,2436.470614700268,2580.0,501.0,50.0
A_boundary_random_n10,2,C,10,10,10,9304.941,572,10,1,0,C,0,0,0,,,5849.940652752628,3722.77549746045,2127.1651552921794,2860.0,545.0,50.0
A_boundary_random_n10,2,BF,10,10,10,9381.869,467,10,1,0,B,49,0,0,,,6550.868731029905,4114.398116329633,2436.470614700268,2335.0,446.0,50.0
A_boundary_random_n10,2,CF,10,10,10,8824.941,492,10,1,0,C,80,0,0,,,5849.940652752628,3722.77549746045,2127.1651552921794,2460.0,465.0,50.0
A_boundary_random_n10,2,D,10,10,10,9381.869,467,10,1,0,B,49,49,0,1524.6981835020454,1478.3679947393332,6550.868731029905,4114.398116329633,2436.470614700268,2335.0,446.0,50.0
A_boundary_random_n10,2,C3F,10,10,10,9681.869,516,10,1,0,B,0,0,0,,,6550.868731029905,4114.398116329633,2436.470614700268,2580.0,501.0,50.0
A_boundary_random_n10,3,B,10,10,10,8151.672,412,10,1,0,B,0,0,0,,,5636.6718635463285,4152.383654901273,1484.2882086450559,2060.0,405.0,50.0
A_boundary_random_n10,3,C,10,10,10,9021.529,550,10,1,0,C,0,0,0,,,5676.52941950818,3682.8591473141896,1993.6702721939898,2750.0,545.0,50.0
A_boundary_random_n10,3,BF,10,10,10,8055.672,396,10,1,0,B,16,0,0,,,5636.6718635463285,4152.383654901273,1484.2882086450559,1980.0,389.0,50.0
A_boundary_random_n10,3,CF,10,10,10,8387.529,446,10,1,0,C,104,0,0,,,5676.52941950818,3682.8591473141896,1993.6702721939898,2230.0,431.0,50.0
A_boundary_random_n10,3,D,10,10,10,8055.672,396,10,1,0,B,16,16,0,1686.1150047217739,1182.953908782792,5636.6718635463285,4152.383654901273,1484.2882086450559,1980.0,389.0,50.0
A_boundary_random_n10,3,C3F,10,10,10,8151.672,412,10,1,0,B,0,0,0,,,5636.6718635463285,4152.383654901273,1484.2882086450559,2060.0,405.0,50.0
A_boundary_random_n10,4,B,10,10,10,9289.84,460,10,1,0,B,0,0,0,,,6497.84040411034,4081.871979393182,2415.9684247171617,2300.0,442.0,50.0
A_boundary_random_n10,4,C,10,10,10,8998.877,570,10,1,0,C,0,0,0,,,5532.877340985886,3663.471204411409,1869.4061365744756,2850.0,566.0,50.0
A_boundary_random_n10,4,BF,10,10,10,9289.84,460,10,1,0,B,0,0,0,,,6497.84040411034,4081.871979393182,2415.9684247171617,2300.0,442.0,50.0
A_boundary_random_n10,4,CF,10,10,10,8271.877,450,10,1,0,C,120,0,0,,,5532.877340985886,3663.471204411409,1869.4061365744756,2250.0,439.0,50.0
A_boundary_random_n10,4,D,10,10,10,9289.84,460,10,1,0,B,0,0,0,,815.556350112125,6497.84040411034,4081.871979393182,2415.9684247171617,2300.0,442.0,50.0
A_boundary_random_n10,4,C3F,10,10,10,9289.84,460,10,1,0,B,0,0,0,,,6497.84040411034,4081.871979393182,2415.9684247171617,2300.0,442.0,50.0
A_boundary_random_n10,5,B,10,10,10,9269.082,510,10,1,0,B,0,0,0,,,6174.081846859488,4111.318018205256,2062.763828654234,2550.0,495.0,50.0
A_boundary_random_n10,5,C,10,10,10,8617.853,506,10,1,0,C,0,0,0,,,5544.853062097405,3636.0690578097237,1908.7840042876821,2530.0,493.0,50.0
A_boundary_random_n10,5,BF,10,10,10,9140.082,490,10,1,0,B,20,0,0,,,6174.081846859488,4111.318018205256,2062.763828654234,2450.0,466.0,50.0
A_boundary_random_n10,5,CF,10,10,10,8181.853,434,10,1,0,C,72,0,0,,,5544.853062097405,3636.0690578097237,1908.7840042876821,2170.0,417.0,50.0
A_boundary_random_n10,5,D,10,10,10,9140.082,490,10,1,0,B,20,20,0,1830.9316178296745,1489.3915595290748,6174.081846859488,4111.318018205256,2062.763828654234,2450.0,466.0,50.0
A_boundary_random_n10,5,C3F,10,10,10,9269.082,510,10,1,0,B,0,0,0,,,6174.081846859488,4111.318018205256,2062.763828654234,2550.0,495.0,50.0
A_boundary_random_n10,6,B,10,10,10,8447.797,440,10,1,0,B,0,0,0,,,5762.797375522307,4116.323724947835,1646.4736505744731,2200.0,435.0,50.0
A_boundary_random_n10,6,C,10,10,10,8706.217,532,10,1,0,C,0,0,0,,,5480.217280194507,3645.8757879222844,1834.3414922722204,2660.0,516.0,50.0
A_boundary_random_n10,6,BF,10,10,10,8339.797,422,10,1,0,B,18,0,0,,,5762.797375522307,4116.323724947835,1646.4736505744731,2110.0,417.0,50.0
A_boundary_random_n10,6,CF,10,10,10,8324.217,468,10,1,0,C,64,0,0,,,5480.217280194507,3645.8757879222844,1834.3414922722204,2340.0,454.0,50.0
A_boundary_random_n10,6,D,10,10,10,8339.797,422,10,1,0,B,18,18,0,1555.8530739314033,1277.377479302699,5762.797375522307,4116.323724947835,1646.4736505744731,2110.0,417.0,50.0
A_boundary_random_n10,6,C3F,10,10,10,8447.797,440,10,1,0,B,0,0,0,,,5762.797375522307,4116.323724947835,1646.4736505744731,2200.0,435.0,50.0
A_boundary_random_n10,7,B,10,10,10,10163.352,548,10,1,0,B,0,0,0,,,6838.3523395839,4099.583232517902,2738.769107066001,2740.0,535.0,50.0
A_boundary_random_n10,7,C,10,10,10,8476.89,545,10,1,0,C,0,0,0,,,5168.890197502461,3648.0250965115138,1520.8651009909502,2725.0,533.0,50.0
A_boundary_random_n10,7,BF,10,10,10,9684.352,471,10,1,0,B,77,0,0,,,6838.3523395839,4099.583232517902,2738.769107066001,2355.0,441.0,50.0
A_boundary_random_n10,7,CF,10,10,10,7876.89,445,10,1,0,C,100,0,0,,,5168.890197502461,3648.0250965115138,1520.8651009909502,2225.0,433.0,50.0
A_boundary_random_n10,7,D,10,10,10,9684.352,471,10,1,0,B,77,77,0,1528.4267246052098,1476.935293754296,6838.3523395839,4099.583232517902,2738.769107066001,2355.0,441.0,50.0
A_boundary_random_n10,7,C3F,10,10,10,10163.352,548,10,1,0,B,0,0,0,,,6838.3523395839,4099.583232517902,2738.769107066001,2740.0,535.0,50.0
A_boundary_random_n10,8,B,10,10,10,8071.744,412,10,1,0,B,0,0,0,,,5554.743899965062,4095.2565595108736,1459.4873404541897,2060.0,407.0,50.0
A_boundary_random_n10,8,C,10,10,10,8097.214,486,10,1,0,C,0,0,0,,,5136.21360834459,3682.2481805776692,1453.9654277669201,2430.0,481.0,50.0
A_boundary_random_n10,8,BF,10,10,10,8071.744,412,10,1,0,B,0,0,0,,,5554.743899965062,4095.2565595108736,1459.4873404541897,2060.0,407.0,50.0
A_boundary_random_n10,8,CF,10,10,10,7673.214,415,10,1,0,C,71,0,0,,,5136.21360834459,3682.2481805776692,1453.9654277669201,2075.0,412.0,50.0
A_boundary_random_n10,8,D,10,10,10,8071.744,412,10,1,0,B,0,0,0,,880.8628322247791,5554.743899965062,4095.2565595108736,1459.4873404541897,2060.0,407.0,50.0
A_boundary_random_n10,8,C3F,10,10,10,8071.744,412,10,1,0,B,0,0,0,,,5554.743899965062,4095.2565595108736,1459.4873404541897,2060.0,407.0,50.0
A_boundary_random_n10,9,B,10,10,10,9159.117,475,10,1,0,B,0,0,0,,,6270.116597610129,4128.957332850386,2141.159264759743,2375.0,464.0,50.0
A_boundary_random_n10,9,C,10,10,10,9649.561,576,10,1,0,C,0,0,0,,,6149.561016559508,3655.19987251775,2494.3611440417603,2880.0,570.0,50.0
A_boundary_random_n10,9,BF,10,10,10,8977.117,445,10,1,0,B,30,0,0,,,6270.116597610129,4128.957332850386,2141.159264759743,2225.0,432.0,50.0
A_boundary_random_n10,9,CF,10,10,10,8960.561,462,10,1,0,C,115,0,0,,,6149.561016559508,3655.19987251775,2494.3611440417603,2310.0,451.0,50.0
A_boundary_random_n10,9,D,10,10,10,8977.117,445,10,1,0,B,30,30,0,1520.4214124953107,1425.3068062757009,6270.116597610129,4128.957332850386,2141.159264759743,2225.0,432.0,50.0
A_boundary_random_n10,9,C3F,10,10,10,9159.117,475,10,1,0,B,0,0,0,,,6270.116597610129,4128.957332850386,2141.159264759743,2375.0,464.0,50.0
A_boundary_random_n10,10,B,10,10,10,8966.101,466,10,1,0,B,0,0,0,,,6134.100792616188,4087.4225668993795,2046.678225716812,2330.0,452.0,50.0
A_boundary_random_n10,10,C,10,10,10,8725.751,582,10,1,0,C,0,0,0,,,5190.750510584692,3673.951730439804,1516.7987801448865,2910.0,575.0,50.0
A_boundary_random_n10,10,BF,10,10,10,8869.101,450,10,1,0,B,16,0,0,,,6134.100792616188,4087.4225668993795,2046.678225716812,2250.0,435.0,50.0
A_boundary_random_n10,10,CF,10,10,10,8089.751,476,10,1,0,C,106,0,0,,,5190.750510584692,3673.951730439804,1516.7987801448865,2380.0,469.0,50.0
A_boundary_random_n10,10,D,10,10,10,8869.101,450,10,1,0,B,16,16,0,1550.5846846804484,1483.614996111076,6134.100792616188,4087.4225668993795,2046.678225716812,2250.0,435.0,50.0
A_boundary_random_n10,10,C3F,10,10,10,8966.101,466,10,1,0,B,0,0,0,,,6134.100792616188,4087.4225668993795,2046.678225716812,2330.0,452.0,50.0
A_boundary_random_n10,11,B,10,10,10,8860.78,505,10,1,0,B,0,0,0,,,5787.779940224611,4105.630976634862,1682.148963589749,2525.0,498.0,50.0
A_boundary_random_n10,11,C,10,10,10,9680.954,665,10,1,0,C,0,0,0,,,5641.954403344663,3637.5231593432322,2004.4312440014291,3325.0,664.0,50.0
A_boundary_random_n10,11,BF,10,10,10,8631.78,467,10,1,0,B,38,0,0,,,5787.779940224611,4105.630976634862,1682.148963589749,2335.0,459.0,50.0
A_boundary_random_n10,11,CF,10,10,10,8620.954,491,10,1,0,C,174,0,0,,,5641.954403344663,3637.5231593432322,2004.4312440014291,2455.0,474.0,50.0
A_boundary_random_n10,11,D,10,10,10,8631.78,467,10,1,0,B,38,38,0,1555.853073931403,1389.0242974763187,5787.779940224611,4105.630976634862,1682.148963589749,2335.0,459.0,50.0
A_boundary_random_n10,11,C3F,10,10,10,8860.78,505,10,1,0,B,0,0,0,,,5787.779940224611,4105.630976634862,1682.148963589749,2525.0,498.0,50.0
A_boundary_random_n10,12,B,10,10,10,8809.628,465,10,1,0,B,0,0,0,,,5979.627824994467,4103.086107864071,1876.541717130397,2325.0,455.0,50.0
A_boundary_random_n10,12,C,10,10,10,9358.627,580,10,1,0,C,0,0,0,,,5840.62699774558,3630.4204476363157,2210.206550109267,2900.0,568.0,50.0
A_boundary_random_n10,12,BF,10,10,10,8695.628,446,10,1,0,B,19,0,0,,,5979.627824994467,4103.086107864071,1876.541717130397,2230.0,436.0,50.0
A_boundary_random_n10,12,CF,10,10,10,8730.627,476,10,1,0,C,104,0,0,,,5840.62699774558,3630.4204476363157,2210.206550109267,2380.0,460.0,50.0
A_boundary_random_n10,12,D,10,10,10,8695.628,446,10,1,0,B,19,19,0,1566.5109026993034,1414.40015965682,5979.627824994467,4103.086107864071,1876.541717130397,2230.0,436.0,50.0
A_boundary_random_n10,12,C3F,10,10,10,8809.628,465,10,1,0,B,0,0,0,,,5979.627824994467,4103.086107864071,1876.541717130397,2325.0,455.0,50.0
A_boundary_random_n10,13,B,10,10,10,9397.19,483,10,1,0,B,0,0,0,,,6473.1901010671945,4104.100654998164,2369.0894460690324,2415.0,459.0,50.0
A_boundary_random_n10,13,C,10,10,10,8921.87,556,10,1,0,C,0,0,0,,,5539.869965470247,3672.7238913868314,1867.1460740834166,2780.0,552.0,50.0
A_boundary_random_n10,13,BF,10,10,10,9260.19,460,10,1,0,B,23,0,0,,,6473.1901010671945,4104.100654998164,2369.0894460690324,2300.0,437.0,50.0
A_boundary_random_n10,13,CF,10,10,10,8389.87,469,10,1,0,C,87,0,0,,,5539.869965470247,3672.7238913868314,1867.1460740834166,2345.0,455.0,50.0
A_boundary_random_n10,13,D,10,10,10,9260.19,460,10,1,0,B,23,23,0,1711.9729467280765,1466.1012191873263,6473.1901010671945,4104.100654998164,2369.0894460690324,2300.0,437.0,50.0
A_boundary_random_n10,13,C3F,10,10,10,9397.19,483,10,1,0,B,0,0,0,,,6473.1901010671945,4104.100654998164,2369.0894460690324,2415.0,459.0,50.0
A_boundary_random_n10,14,B,10,10,10,9353.816,507,10,1,0,B,0,0,0,,,6274.816374891041,4142.12462887723,2132.6917460138143,2535.0,494.0,50.0
A_boundary_random_n10,14,C,10,10,10,7931.769,499,10,1,0,C,0,0,0,,,4896.769132757647,3724.157086321462,1172.6120464361861,2495.0,490.0,50.0
A_boundary_random_n10,14,BF,10,10,10,9129.816,470,10,1,0,B,37,0,0,,,6274.816374891041,4142.12462887723,2132.6917460138143,2350.0,455.0,50.0
A_boundary_random_n10,14,CF,10,10,10,7552.769,436,10,1,0,C,63,0,0,,,4896.769132757647,3724.157086321462,1172.6120464361861,2180.0,426.0,50.0
A_boundary_random_n10,14,D,10,10,10,9129.816,470,10,1,0,B,37,37,0,1546.5933506199176,1498.351640656944,6274.816374891041,4142.12462887723,2132.6917460138143,2350.0,455.0,50.0
A_boundary_random_n10,14,C3F,10,10,10,9353.816,507,10,1,0,B,0,0,0,,,6274.816374891041,4142.12462887723,2132.6917460138143,2535.0,494.0,50.0
A_boundary_random_n10,15,B,10,10,10,9162.195,452,10,1,0,B,0,0,0,,,6414.194846461342,4110.471191669124,2303.723654792218,2260.0,438.0,50.0
A_boundary_random_n10,15,C,10,10,10,9399.778,586,10,1,0,C,0,0,0,,,5840.777581548693,3662.6455470955198,2178.132034453173,2930.0,579.0,50.0
A_boundary_random_n10,15,BF,10,10,10,9028.195,430,10,1,0,B,22,0,0,,,6414.194846461342,4110.471191669124,2303.723654792218,2150.0,414.0,50.0
A_boundary_random_n10,15,CF,10,10,10,8765.778,482,10,1,0,C,104,0,0,,,5840.777581548693,3662.6455470955198,2178.132034453173,2410.0,465.0,50.0
A_boundary_random_n10,15,D,10,10,10,9028.195,430,10,1,0,B,22,22,0,1516.3038170140148,1251.1070752891117,6414.194846461342,4110.471191669124,2303.723654792218,2150.0,414.0,50.0
A_boundary_random_n10,15,C3F,10,10,10,9162.195,452,10,1,0,B,0,0,0,,,6414.194846461342,4110.471191669124,2303.723654792218,2260.0,438.0,50.0
A_boundary_random_n10,16,B,10,10,10,8803.122,488,10,1,0,B,0,0,0,,,5833.12172286195,4115.972249126801,1717.1494737351497,2440.0,480.0,50.0
A_boundary_random_n10,16,C,10,10,10,9067.572,607,10,1,0,C,0,0,0,,,5384.572063383145,3691.259786064,1693.312277319148,3035.0,598.0,50.0
A_boundary_random_n10,16,BF,10,10,10,8690.122,469,10,1,0,B,19,0,0,,,5833.12172286195,4115.972249126801,1717.1494737351497,2345.0,462.0,50.0
A_boundary_random_n10,16,CF,10,10,10,8208.572,465,10,1,0,C,142,0,0,,,5384.572063383145,3691.259786064,1693.312277319148,2325.0,449.0,50.0
A_boundary_random_n10,16,D,10,10,10,8690.122,469,10,1,0,B,19,19,0,1549.664221172822,1447.887522123103,5833.12172286195,4115.972249126801,1717.1494737351497,2345.0,462.0,50.0
A_boundary_random_n10,16,C3F,10,10,10,8803.122,488,10,1,0,B,0,0,0,,,5833.12172286195,4115.972249126801,1717.1494737351497,2440.0,480.0,50.0
A_boundary_random_n10,17,B,10,10,10,9131.197,516,10,1,0,B,0,0,0,,,5991.196902803667,4121.76595743853,1869.4309453651388,2580.0,510.0,50.0
A_boundary_random_n10,17,C,10,10,10,9383.325,614,10,1,0,C,0,0,0,,,5653.325382734694,3680.5295236863553,1972.7958590483393,3070.0,610.0,50.0
A_boundary_random_n10,17,BF,10,10,10,8869.197,472,10,1,0,B,44,0,0,,,5991.196902803667,4121.76595743853,1869.4309453651388,2360.0,468.0,50.0
A_boundary_random_n10,17,CF,10,10,10,8664.325,496,10,1,0,C,118,0,0,,,5653.325382734694,3680.5295236863553,1972.7958590483393,2480.0,481.0,50.0
A_boundary_random_n10,17,D,10,10,10,8869.197,472,10,1,0,B,44,44,0,1548.473473853691,1444.836367556731,5991.196902803667,4121.76595743853,1869.4309453651388,2360.0,468.0,50.0
A_boundary_random_n10,17,C3F,10,10,10,9131.197,516,10,1,0,B,0,0,0,,,5991.196902803667,4121.76595743853,1869.4309453651388,2580.0,510.0,50.0
A_boundary_random_n10,18,B,10,10,10,8680.696,444,10,1,0,B,0,0,0,,,5977.696176656379,4088.8665625075932,1888.8296141487858,2220.0,433.0,50.0
A_boundary_random_n10,18,C,10,10,10,9007.171,560,10,1,0,C,0,0,0,,,5603.1709083712,3660.5023287210574,1942.668579650145,2800.0,554.0,50.0
A_boundary_random_n10,18,BF,10,10,10,8529.696,418,10,1,0,B,26,0,0,,,5977.696176656379,4088.8665625075932,1888.8296141487858,2090.0,412.0,50.0
A_boundary_random_n10,18,CF,10,10,10,8311.171,445,10,1,0,C,115,0,0,,,5603.1709083712,3660.5023287210574,1942.668579650145,2225.0,433.0,50.0
A_boundary_random_n10,18,D,10,10,10,8529.696,418,10,1,0,B,26,26,0,1539.7517251850045,1440.8899665903475,5977.696176656379,4088.8665625075932,1888.8296141487858,2090.0,412.0,50.0
A_boundary_random_n10,18,C3F,10,10,10,8680.696,444,10,1,0,B,0,0,0,,,5977.696176656379,4088.8665625075932,1888.8296141487858,2220.0,433.0,50.0
A_boundary_random_n10,19,B,10,10,10,9195.591,527,10,1,0,B,0,0,0,,,5991.59076577171,4092.2133513498566,1899.3774144218523,2635.0,519.0,50.0
A_boundary_random_n10,19,C,10,10,10,9013.071,555,10,1,0,C,0,0,0,,,5639.071231287706,3644.019115737438,1995.0521155502663,2775.0,549.0,50.0
A_boundary_random_n10,19,BF,10,10,10,8880.591,475,10,1,0,B,52,0,0,,,5991.59076577171,4092.2133513498566,1899.3774144218523,2375.0,464.0,50.0
A_boundary_random_n10,19,CF,10,10,10,8318.071,439,10,1,0,C,116,0,0,,,5639.071231287706,3644.019115737438,1995.0521155502663,2195.0,434.0,50.0
A_boundary_random_n10,19,D,10,10,10,8880.591,475,10,1,0,B,52,52,0,1521.3359152448809,1389.0242974763144,5991.59076577171,4092.2133513498566,1899.3774144218523,2375.0,464.0,50.0
A_boundary_random_n10,19,C3F,10,10,10,9195.591,527,10,1,0,B,0,0,0,,,5991.59076577171,4092.2133513498566,1899.3774144218523,2635.0,519.0,50.0
A_boundary_random_n10,20,B,10,10,10,8959.187,447,10,1,0,B,0,0,0,,,6238.187420079146,4094.723062117103,2143.4643579620433,2235.0,436.0,50.0
A_boundary_random_n10,20,C,10,10,10,8971.815,549,10,1,0,C,0,0,0,,,5631.815489746089,3638.4149650177305,1993.4005247283585,2745.0,545.0,50.0
A_boundary_random_n10,20,BF,10,10,10,8959.187,447,10,1,0,B,0,0,0,,,6238.187420079146,4094.723062117103,2143.4643579620433,2235.0,436.0,50.0
A_boundary_random_n10,20,CF,10,10,10,8270.815,433,10,1,0,C,116,0,0,,,5631.815489746089,3638.4149650177305,1993.4005247283585,2165.0,424.0,50.0
A_boundary_random_n10,20,D,10,10,10,8959.187,447,10,1,0,B,0,0,0,,1109.5371050066685,6238.187420079146,4094.723062117103,2143.4643579620433,2235.0,436.0,50.0
A_boundary_random_n10,20,C3F,10,10,10,8959.187,447,10,1,0,B,0,0,0,,,6238.187420079146,4094.723062117103,2143.4643579620433,2235.0,436.0,50.0
A_boundary_random_n10,21,B,10,10,10,8743.05,492,10,1,0,B,0,0,0,,,5747.050075914897,4123.169116412208,1623.8809595026908,2460.0,486.0,50.0
A_boundary_random_n10,21,C,10,10,10,8459.383,535,10,1,0,C,0,0,0,,,5201.383023029783,3669.716683889053,1531.6663391407308,2675.0,533.0,50.0
A_boundary_random_n10,21,BF,10,10,10,8580.05,466,10,1,0,B,28,0,0,,,5747.050075914897,4123.169116412208,1623.8809595026908,2330.0,453.0,50.0
A_boundary_random_n10,21,CF,10,10,10,7930.383,447,10,1,0,C,88,0,0,,,5201.383023029783,3669.716683889053,1531.6663391407308,2235.0,444.0,50.0
A_boundary_random_n10,21,D,10,10,10,8580.05,466,10,1,0,B,28,28,0,1527.092196100667,1440.8899665903448,5747.050075914897,4123.169116412208,1623.8809595026908,2330.0,453.0,50.0
A_boundary_random_n10,21,C3F,10,10,10,8743.05,492,10,1,0,B,0,0,0,,,5747.050075914897,4123.169116412208,1623.8809595026908,2460.0,486.0,50.0
A_boundary_random_n10,22,B,10,10,10,10780.941,645,10,1,0,B,0,0,0,,,6870.940548639674,4081.871979393182,2789.06856924649,3225.0,635.0,50.0
A_boundary_random_n10,22,C,10,10,10,9393.075,613,10,1,0,C,0,0,0,,,5667.074716642328,3638.4455901790507,2028.6291264632755,3065.0,611.0,50.0
A_boundary_random_n10,22,BF,10,10,10,9899.941,502,10,1,0,B,143,0,0,,,6870.940548639674,4081.871979393182,2789.06856924649,2510.0,469.0,50.0
A_boundary_random_n10,22,CF,10,10,10,8891.075,530,10,1,0,C,83,0,0,,,5667.074716642328,3638.4455901790507,2028.6291264632755,2650.0,524.0,50.0
A_boundary_random_n10,22,D,10,10,10,9899.941,502,10,1,0,B,143,143,0,1541.1894171663741,1465.2308184765436,6870.940548639674,4081.871979393182,2789.06856924649,2510.0,469.0,50.0
A_boundary_random_n10,22,C3F,10,10,10,10780.941,645,10,1,0,B,0,0,0,,,6870.940548639674,4081.871979393182,2789.06856924649,3225.0,635.0,50.0
A_boundary_random_n10,23,B,10,10,10,9228.109,495,10,1,0,B,0,0,0,,,6210.108574234511,4114.847772084706,2095.2608021498063,2475.0,493.0,50.0
A_boundary_random_n10,23,C,10,10,10,9021.621,538,10,1,0,C,0,0,0,,,5756.620701724754,3683.432577798341,2073.188123926413,2690.0,525.0,50.0
A_boundary_random_n10,23,BF,10,10,10,9120.109,477,10,1,0,B,18,0,0,,,6210.108574234511,4114.847772084706,2095.2608021498063,2385.0,475.0,50.0
A_boundary_random_n10,23,CF,10,10,10,8466.621,445,10,1,0,C,93,0,0,,,5756.620701724754,3683.432577798341,2073.188123926413,2225.0,435.0,50.0
A_boundary_random_n10,23,D,10,10,10,9120.109,477,10,1,0,B,18,18,0,1539.7517251850056,1487.0206621582122,6210.108574234511,4114.847772084706,2095.2608021498063,2385.0,475.0,50.0
A_boundary_random_n10,23,C3F,10,10,10,9228.109,495,10,1,0,B,0,0,0,,,6210.108574234511,4114.847772084706,2095.2608021498063,2475.0,493.0,50.0
A_boundary_random_n10,24,B,10,10,10,7821.026,419,10,1,0,B,0,0,0,,,5262.025623059307,4109.084522983648,1152.9411000756604,2095.0,414.0,50.0
A_boundary_random_n10,24,C,10,10,10,8430.137,502,10,1,0,C,0,0,0,,,5372.136970434548,3688.857488867917,1683.2794815666293,2510.0,498.0,50.0
A_boundary_random_n10,24,BF,10,10,10,7821.026,419,10,1,0,B,0,0,0,,,5262.025623059307,4109.084522983648,1152.9411000756604,2095.0,414.0,50.0
A_boundary_random_n10,24,CF,10,10,10,7963.137,424,10,1,0,C,78,0,0,,,5372.136970434548,3688.857488867917,1683.2794815666293,2120.0,421.0,50.0
A_boundary_random_n10,24,D,10,10,10,7821.026,419,10,1,0,B,0,0,0,,958.7007023791966,5262.025623059307,4109.084522983648,1152.9411000756604,2095.0,414.0,50.0
A_boundary_random_n10,24,C3F,10,10,10,7821.026,419,10,1,0,B,0,0,0,,,5262.025623059307,4109.084522983648,1152.9411000756604,2095.0,414.0,50.0
A_boundary_random_n10,25,B,10,10,10,9392.542,522,10,1,0,B,0,0,0,,,6225.542041676362,4090.718357786411,2134.82368388995,2610.0,507.0,50.0
A_boundary_random_n10,25,C,10,10,10,9251.469,589,10,1,0,C,0,0,0,,,5669.469013160233,3632.619228997489,2036.8497841627427,2945.0,587.0,50.0
A_boundary_random_n10,25,BF,10,10,10,9056.542,466,10,1,0,B,56,0,0,,,6225.542041676362,4090.718357786411,2134.82368388995,2330.0,451.0,50.0
A_boundary_random_n10,25,CF,10,10,10,8396.469,448,10,1,0,C,141,0,0,,,5669.469013160233,3632.619228997489,2036.8497841627427,2240.0,437.0,50.0
A_boundary_random_n10,25,D,10,10,10,9056.542,466,10,1,0,B,56,56,0,1539.7517251850072,1340.0801799092042,6225.542041676362,4090.718357786411,2134.82368388995,2330.0,451.0,50.0
A_boundary_random_n10,25,C3F,10,10,10,9392.542,522,10,1,0,B,0,0,0,,,6225.542041676362,4090.718357786411,2134.82368388995,2610.0,507.0,50.0
A_boundary_outward_n10,1,B,10,10,10,8682.541,479,10,1,0,B,0,0,0,,,5772.5412770497915,4104.83329246825,1667.707984581541,2395.0,465.0,50.0
A_boundary_outward_n10,1,C,10,10,10,11725.769,793,10,1,0,C,0,0,0,,,6923.7693006706495,3658.204547290939,3265.564753379712,3965.0,787.0,50.0
A_boundary_outward_n10,1,BF,10,10,10,8492.541,447,10,1,0,B,32,0,0,,,5772.5412770497915,4104.83329246825,1667.707984581541,2235.0,435.0,50.0
A_boundary_outward_n10,1,CF,10,10,10,10734.769,628,10,1,0,C,165,0,0,,,6923.7693006706495,3658.204547290939,3265.564753379712,3140.0,621.0,50.0
A_boundary_outward_n10,1,D,10,10,10,8492.541,447,10,1,0,B,32,32,0,1582.6548758203064,1487.3885893861598,5772.5412770497915,4104.83329246825,1667.707984581541,2235.0,435.0,50.0
A_boundary_outward_n10,1,C3F,10,10,10,8682.541,479,10,1,0,B,0,0,0,,,5772.5412770497915,4104.83329246825,1667.707984581541,2395.0,465.0,50.0
A_boundary_outward_n10,2,B,10,10,10,8236.658,411,10,1,0,B,0,0,0,,,5721.65808171753,4173.960563847437,1547.697517870093,2055.0,410.0,50.0
A_boundary_outward_n10,2,C,10,10,10,10968.684,712,10,1,0,C,0,0,0,,,6659.684315484626,3666.9345999836337,2992.7497155009964,3560.0,699.0,50.0
A_boundary_outward_n10,2,BF,10,10,10,8236.658,411,10,1,0,B,0,0,0,,,5721.65808171753,4173.960563847437,1547.697517870093,2055.0,410.0,50.0
A_boundary_outward_n10,2,CF,10,10,10,10402.684,622,10,1,0,C,90,0,0,,,6659.684315484626,3666.9345999836337,2992.7497155009964,3110.0,583.0,50.0
A_boundary_outward_n10,2,D,10,10,10,8236.658,411,10,1,0,B,0,0,0,,1103.5313063772032,5721.65808171753,4173.960563847437,1547.697517870093,2055.0,410.0,50.0
A_boundary_outward_n10,2,C3F,10,10,10,8236.658,411,10,1,0,B,0,0,0,,,5721.65808171753,4173.960563847437,1547.697517870093,2055.0,410.0,50.0
A_boundary_outward_n10,3,B,10,10,10,9250.31,452,10,1,0,B,0,0,0,,,6507.310379070718,4091.05356325844,2416.2568158122785,2260.0,433.0,50.0
A_boundary_outward_n10,3,C,10,10,10,11723.861,851,10,1,0,C,0,0,0,,,6582.861129331289,3629.5264323263946,2953.3346970048915,4255.0,836.0,50.0
A_boundary_outward_n10,3,BF,10,10,10,9239.31,450,10,1,0,B,2,0,0,,,6507.310379070718,4091.05356325844,2416.2568158122785,2250.0,432.0,50.0
A_boundary_outward_n10,3,CF,10,10,10,10398.861,631,10,1,0,C,220,0,0,,,6582.861129331289,3629.5264323263946,2953.3346970048915,3155.0,611.0,50.0
