case,strategy,source_count,detected_channels,cleared_channels,total_virtual_time_s,measure_actions,clear_actions,all_cleared,search_sites,search_end_time_s,movement_time_s,search_movement_time_s,post_search_movement_time_s,detection_time_s,switching_time_s,clearing_time_s,failed_clear_actions,origin_discoveries,selected_route,wall_time_s
32,Crim1500,13,13,13,8794.794,391,13,1,29,6468.798481612028,6390.793530023697,4215.798481612027,2174.9950484116703,1955.0,384.0,65.0,0,,,0.2690495999995619
32,Crim1700,13,13,13,9176.257,382,13,1,29,7710.295200742172,6827.25655546393,5467.295200742174,1359.9613547217562,1910.0,374.0,65.0,0,,,0.2408766000007745
32,CrimNN,13,13,13,8668.038,381,13,1,29,6342.043209858906,6324.038258270575,4149.043209858905,2174.9950484116703,1905.0,374.0,65.0,0,,,0.25771430000895634
33,C,14,14,14,7618.027,297,14,1,29,5302.5264323263955,5773.027424133307,3629.5264323263946,2143.5009918069127,1485.0,290.0,70.0,0,,,0.5063614000100642
33,Crim1500,14,14,14,10112.766,406,14,1,29,6260.227593772685,7644.766334106749,4137.227593772685,3507.5387403340665,2030.0,368.0,70.0,0,,,0.7187643999932334
33,Crim1700,14,14,14,10774.839,399,14,1,29,7481.95330434295,8347.839439111498,5361.95330434295,2985.886134768549,1995.0,362.0,70.0,0,,,0.887006900011329
33,CrimNN,14,14,14,10143.537,402,14,1,29,6129.285445016888,7704.5371527824045,4066.2854450168866,3638.251707765523,2010.0,359.0,70.0,0,,,1.0230309999897145
34,C,11,11,11,8150.058,416,11,1,29,6022.526432326396,5607.058169074078,3629.5264323263946,1977.5317367476841,2080.0,408.0,55.0,0,,,0.3436325000075158
34,Crim1500,11,11,11,8902.781,405,11,1,29,6494.227593772685,6422.7813767220205,4137.227593772685,2285.553782949337,2025.0,400.0,55.0,0,,,0.19150469999294728
34,Crim1700,11,11,11,9728.46,384,11,1,29,7595.945578456655,7378.459525081411,5367.945578456655,2010.5139466247554,1920.0,375.0,55.0,0,,,0.3134365000005346
34,CrimNN,11,11,11,8875.205,414,11,1,29,6471.285445016888,6341.205350683244,4066.2854450168866,2274.9199056663597,2070.0,409.0,55.0,0,,,0.21077380000497214
35,C,16,16,16,6527.751,224,16,1,29,3604.8505053334934,5128.7513635568985,2484.8505053334925,2643.9008582234105,1120.0,199.0,80.0,0,,,0.7203071999829262
35,Crim1500,16,16,16,8135.128,360,16,1,29,3850.549846607101,5911.12779348367,2309.5498466071003,3601.577946876572,1800.0,344.0,80.0,0,,,0.7879436000075657
35,Crim1700,16,16,16,8241.573,340,16,1,29,3494.3097378014036,6140.572831776501,2211.3097378014036,3929.263093975099,1700.0,321.0,80.0,0,,,0.8910163999826182
35,CrimNN,16,16,16,8132.304,367,16,1,29,4309.702673634414,5862.30441681558,2679.7026736344133,3182.6017431811656,1835.0,355.0,80.0,0,,,0.6207169000117574
36,C,14,14,14,7811.122,356,14,1,29,5602.5264323263955,5617.12189990202,3629.5264323263946,1987.5954675756277,1780.0,344.0,70.0,0,,,0.33331630000611767
36,Crim1500,14,14,14,9279.745,402,14,1,29,6296.227593772685,6810.745315676887,4137.227593772685,2673.5177219041984,2010.0,389.0,70.0,0,,,0.6299155000015162
36,Crim1700,14,14,14,10502.366,389,14,1,29,7340.81430854636,8122.3657370306255,5338.81430854636,2783.551428484266,1945.0,365.0,70.0,0,,,0.4573988000047393
36,CrimNN,14,14,14,9112.578,386,14,1,29,6141.285445016888,6739.578153556384,4066.2854450168866,2673.2927085394945,1930.0,373.0,70.0,0,,,0.5496574999997392
37,C,14,14,14,8242.41,310,14,1,29,5313.670558079451,6332.409726682598,3629.6705580794505,2702.739168603145,1550.0,290.0,70.0,0,,,0.5944298999966122
37,Crim1500,14,14,14,11655.652,424,14,1,29,6404.227593772687,9069.651505131842,4137.227593772685,4932.4239113591575,2120.0,396.0,70.0,0,,,0.7204348999948706
37,Crim1700,14,14,14,11452.651,384,14,1,29,7377.6459684436295,9107.650570291034,5338.6459684436295,3769.004601847404,1920.0,355.0,70.0,0,,,0.9078198000206612
37,CrimNN,14,14,14,11170.368,412,14,1,29,6303.472818963696,8656.368256412527,4091.4728189636953,4564.895437448832,2060.0,384.0,70.0,0,,,0.8125322999840137
38,C,16,16,16,7487.691,273,16,1,29,3875.2016670813987,5783.690854924419,2485.2016670813987,3298.4891878430203,1365.0,259.0,80.0,0,,,0.35280409999541007
38,Crim1500,16,16,16,8798.682,402,16,1,29,3506.932809214201,6328.681803434786,1990.9328092142005,4337.748994220587,2010.0,380.0,80.0,0,,,0.5190131999843288
38,Crim1700,16,16,16,7803.91,366,16,1,29,3138.6927004085037,5549.910362569734,1892.6927004085037,3657.217662161233,1830.0,344.0,80.0,0,,,0.46544749999884516
38,CrimNN,16,16,16,8370.494,363,16,1,29,4535.867915719794,6124.493814531761,2721.8679157197926,3402.62589881197,1815.0,351.0,80.0,0,,,0.446185200009495
39,C,16,16,16,7973.303,258,16,1,29,4616.551058281916,6367.303444618565,3279.5510582819156,3087.752386336649,1290.0,236.0,80.0,0,,,0.6759443000191823
39,Crim1500,16,16,16,7699.19,332,16,1,29,4052.6868583189157,5644.190477927989,2422.6868583189157,3221.5036196090728,1660.0,315.0,80.0,0,,,0.5140641999896616
39,Crim1700,16,16,16,6957.995,322,16,1,29,3986.7553615192974,4952.995323647336,2478.755361519298,2474.2399621280388,1610.0,315.0,80.0,0,,,0.5517474999942351
